month,return,baseline_return,defensive_return,risk_probability,activation,defensive_shift,turnover,incremental_turnover,incremental_trade_cost,incremental_fx_cost,nav,drawdown
2008-06,0.0718213410012182,0.0718213410012182,-0.004164026432515566,0.5,0.0,0.0,0.0231957040862121,0.0,0.0,0.0,1.9173037817559742,0.0
2008-07,-0.0942469901082816,-0.0942469901082816,0.004726843014271287,0.5,0.0,0.0,0.0428197600854408,0.0,0.0,0.0,1.736603671202248,-0.09424699010828164
2008-08,-0.0192756978885091,-0.0192756978885091,-0.001266624445851794,0.5,0.0,0.0,0.0800413039484646,0.0,0.0,0.0,1.7031294234840775,-0.1117060114885623
2008-09,0.1307314480730816,0.1307314480730816,0.005435274934323608,0.5,0.0,0.0,0.6509226974957716,0.0,0.0,0.0,1.9257819992720238,0.0
2008-10,-0.0956466256617583,-0.0956466256617583,0.01342463284980644,0.5,0.0,0.0,0.1284601592909111,0.0,0.0,0.0,1.7415874492815,-0.0956466256617583
2008-11,0.128202441373721,0.128202441373721,0.003200568990042729,0.5,0.0,0.0,0.0902165891367792,0.0,0.0,0.0,1.9648632121452199,0.0
2008-12,0.0280479801952111,0.0280479801952111,0.0439560439560438,0.5,0.0,0.0,0.0850107553747618,0.0,0.0,0.0,2.0199736566057678,0.0
2009-01,0.0504277223020501,0.0504277223020501,0.00602716468590847,0.5,0.0,0.0,0.0261464078093936,0.0,0.0,0.0,2.1218363272185403,0.0
2009-02,0.0839133549268469,0.0839133549268469,0.0006750485191122646,0.5,0.0,0.0,0.0383853713405738,0.0,0.0,0.0,2.299886732041107,0.0
2009-03,-0.0612832265194461,-0.0612832265194461,0.007504848638165029,0.5,0.0,0.0,0.0420249630884162,0.0,0.0,0.0,2.1589422524723636,-0.061283226519445955
2009-04,-0.0439701482973501,-0.0439701482973501,0.012554402410445364,0.5,0.0,0.0,0.0568706643364448,0.0,0.0,0.0,2.0640132414657386,-0.10255874225859596
2009-05,0.0398638450854826,0.0398638450854826,-0.001735824103157646,0.5,0.0,0.0,0.0359284357631806,0.0,0.0,0.0,2.146292745577914,-0.06678328298667191
2009-06,-0.0076009937859542,-0.0076009937859542,0.0,0.5,0.0,0.0,0.6143710433324606,0.0,0.0,0.0,2.1299787877559377,-0.0738766574536387
2009-07,0.0564405836360244,0.0564405836360244,-0.00024840606110787533,0.5,0.0,0.0,0.0120698841995948,0.0,0.0,0.0,2.250196033669235,-0.021605715481376242
2009-08,0.0092901869754731,0.0092901869754731,0.00041411297001836544,0.5,0.0,0.0,0.0345497614442009,0.0,0.0,0.0,2.27110077555349,-0.012516249642464006
2009-09,0.031525346014803,0.031525346014803,0.00562960509975996,0.5,0.0,0.0,0.0063124171789071,0.0,0.0,0.0,2.3426980133373014,0.0
2009-10,-0.0242506542784556,-0.0242506542784556,0.002469745616201502,0.5,0.0,0.0,0.0078060235995117,0.0,0.0,0.0,2.2858860537370336,-0.02425065427845563
2009-11,0.0295982123790048,0.0295982123790048,0.01313952533464735,0.5,0.0,0.0,0.0431583509022809,0.0,0.0,0.0,2.3535441946297477,0.0
2009-12,0.0384091080710264,0.0384091080710264,-0.004052849152954563,0.5,0.0,0.0,0.2563983213464131,0.0,0.0,0.0,2.4439417279512186,0.0
2010-01,-0.0271708079206656,-0.0271708079206656,0.00870839098233911,0.5,0.0,0.0,0.0128797498133392,0.0,0.0,0.0,2.3775378566917564,-0.02717080792066562
2010-02,0.0064923355976529,0.0064923355976529,0.01056963046635473,0.5,0.0,0.0,0.0301335621871177,0.0,0.0,0.0,2.3929736303535236,-0.020854874326493023
2010-03,0.0335174627960244,0.0335174627960244,0.013652694610778449,0.5,0.0,0.0,0.0227964890949067,0.0,0.0,0.0,2.473180034980765,0.0
2010-04,0.0266411512797264,0.0266411512797264,0.0051984877126654006,0.5,0.0,0.0,0.0157611474922262,0.0,0.0,0.0,2.539068398434687,0.0
2010-05,-0.0173545475459808,-0.0173545475459808,-0.0002350728725905027,0.5,0.0,0.0,0.0275639189533902,0.0,0.0,0.0,2.495004015191555,-0.01735454754598076
2010-06,0.0208614371370474,0.0208614371370474,0.0026647856415080717,0.5,0.0,0.0,0.0335890671960728,0.0,0.0,0.0,2.5470533846111545,0.0
2010-07,0.0200915471669349,0.0200915471669349,0.005159071367153878,0.5,0.0,0.0,0.0317544323991802,0.0,0.0,0.0,2.598227627824771,0.0
2010-08,0.010883467185315,0.010883467185315,0.010809549731705337,0.5,0.0,0.0,0.0301121511992279,0.0,0.0,0.0,2.6265053529521807,0.0
2010-09,0.0564945433147838,0.0564945433147838,0.015463917525773363,0.5,0.0,0.0,0.0575879771054162,0.0,0.0,0.0,2.7748885733810496,0.0
2010-10,0.0072695606521866,0.0072695606521866,-0.00416698234714763,0.5,0.0,0.0,0.0090522824709337,0.0,0.0,0.0,2.7950607941683026,0.0
2010-11,0.037525373869903,0.037525373869903,0.005553864881314485,0.5,0.0,0.0,0.0056372048776763,0.0,0.0,0.0,2.8999464954585763,0.0
2010-12,0.0663753277550516,0.0663753277550516,-0.0012105621548006429,0.5,0.0,0.0,0.0633425430064513,0.0,0.0,0.0,3.0924313945667525,0.0
2011-01,-0.0111687295095461,-0.0111687295095461,-0.005302628588743197,0.5,0.0,0.0,0.0547876431446192,0.0,0.0,0.0,3.0578928647940082,-0.01116872950954606
2011-02,-0.0403024595098071,-0.0403024595098071,0.0056355190008376965,0.5,0.0,0.0,0.0164425793539154,0.0,0.0,0.0,2.9346522614253194,-0.05102106175051879
2011-03,0.0463345061209736,0.0463345061209736,0.009011737978038559,0.5,0.0,0.0,0.9878909544459032,0.0,0.0,0.0,3.07062792459526,-0.00705059132752317
2011-04,0.0406161716996567,0.0406161716996567,0.0021765235664965576,0.5,0.0,0.0,0.017079173713491,0.0,0.0,0.0,3.1953450756063817,0.0
2011-05,-0.0627823680641025,-0.0627823680641025,0.008612296862128499,0.5,0.0,0.0,0.0212418921311376,0.0,0.0,0.0,2.9947337449778444,-0.06278236806410253
2011-06,-0.0715311661774055,-0.0715311661774055,0.0010395010395010118,0.5,0.0,0.0,0.0387171271656082,0.0,0.0,0.0,2.78051694780875,-0.1298226382385037
2011-07,0.0367506598588733,0.0367506598588733,0.004005340453938633,0.5,0.0,0.0,0.0339019330960506,0.0,0.0,0.0,2.8827027803895025,-0.0978430459995151
2011-08,0.1162183439394193,0.1162183439394193,0.014332151300236351,0.5,0.0,0.0,0.6846065771021623,0.0,0.0,0.0,3.21772572359593,0.0
2011-09,0.0051559006843606,0.0051559006843606,-0.0016023306627822587,0.5,0.0,0.0,0.0898055288671239,0.0,0.0,0.0,3.2343159978563034,0.0
2011-10,-0.024470948635643495,-0.0268730717042186,0.005763058068281257,0.6013173399755158,0.20263467995103168,0.08105387198041268,0.20561223669512926,0.16210774396082536,0.00024316161594123805,0.0,3.1551692172013217,-0.024470948635643475
2011-11,0.04459069963727716,0.0448338612532184,0.006745484877058061,0.3292400659582055,0.0,0.0,0.18376312354230645,0.16210774396082536,0.00024316161594123805,0.0,3.2958604200703285,0.0
2011-12,-0.0671443027189124,-0.0671443027189124,0.0037463976945244504,0.49957386735632797,0.0,0.0,0.0845038091678967,0.0,0.0,0.0,3.0745621703058448,-0.06714430271891236
2012-01,0.0614045767012838,0.0614045767012838,0.004521963824289266,0.4394436997840969,0.0,0.0,0.0595492248532834,0.0,0.0,0.0,3.263354358915256,-0.009862693503986164
2012-02,-0.0126824442719079,-0.0126824442719079,0.0019292604501608412,0.49905791392052984,0.0,0.0,0.0301063564829819,0.0,0.0,0.0,3.2219670491188253,-0.022420054715158844
2012-03,-0.0078450534645225,-0.0078450534645225,0.0006418485237484894,0.479343291721557,0.0,0.0,0.5663083807765181,0.0,0.0,0.0,3.1966905453575585,-0.03008922165176342
2012-04,0.0021124648965633,0.0021124648965633,0.0073408880336398585,0.3428773835589303,0.0,0.0,0.0090373705304394,0.0,0.0,0.0,3.203443441919802,-0.028040319179704287
2012-05,-0.0382751195878985,-0.0382751195878985,0.008490165558228346,0.45610968231319415,0.0,0.0,0.0144475493820321,0.0,0.0,0.0,3.0808312610872526,-0.06524219219771676
2012-06,-0.0091894765578491,-0.0091894765578491,0.0019643608811561464,0.4998630770129661,0.0,0.0,0.0219215890927026,0.0,0.0,0.0,3.0525200344348025,-0.07383212715978227
2012-07,0.0199510036680796,0.0199510036680796,0.02023526116790375,0.4789211679523432,0.0,0.0,0.0062717574891011,0.0,0.0,0.0,3.113420872838698,-0.055354148531489566
2012-08,0.02247624617435973,0.0224815462570686,0.00658842907144308,0.5003506622713974,0.0007013245427947012,0.00028052981711788053,0.004519486132917261,0.0005610596342357611,8.415894513536416e-07,0.0,3.1833988868210104,-0.03412205582629568
2012-09,0.02924161570199406,0.0292469585375265,0.0022499488647986787,0.5002344691141978,0.00046893822839555455,0.00018757529135822183,0.012289309767885817,0.0001859090515193174,2.7886357727897613e-07,0.0,3.276486613695586,-0.00587822416773609
2012-10,-0.03388150089060987,-0.0338809381647358,0.004285714285714226,0.49360618533925266,0.0,0.0,0.012989478275622544,0.00037515058271644366,5.627258740746655e-07,0.0,3.165474329575588,-0.03956056200097169
2012-11,0.0005600724786047216,0.0005604328028054,0.0,0.5001265029494428,0.00025300589888566094,0.00010120235955426438,0.013143952844209229,0.00020240471910852877,3.0360707866279316e-07,0.0,3.167247224629313,-0.03902264630438179
2012-12,0.01964686261462508,0.0196520944912759,-0.0007451060082638294,0.5002957342978699,0.0005914685957397747,0.0002365874382959099,0.007538048595620791,0.000270770157483291,4.061552362249365e-07,0.0,3.229473695718158,-0.020142456260557995
2013-01,-0.007355269122384143,-0.0073556934464457,0.00528741865509752,0.5000906218635622,0.00018124372712446934,7.249749084978774e-05,0.011759302268224945,0.0003281798948922443,4.922698423383665e-07,0.0,3.2057200475624903,-0.027349572196359806
2013-02,0.007497260875104949,0.0074973916341352,0.007349966284558196,0.5001383080868177,0.00027661617363539115,0.00011064646945415647,0.009554536894822637,7.629795720873745e-05,1.1444693581310618e-07,0.0,3.22975416705162,-0.020057358198833586
2013-03,-0.0015047950685526624,-0.0015044631291443,0.005890621862239875,0.49771162176342276,0.0,0.0,0.009733318095624213,0.00022129293890831294,3.319394083624694e-07,0.0,3.2248940489084035,-0.02153197105368032
2013-04,-0.0342616761861257,-0.0342616761861257,0.004125906701270887,0.49878869830140027,0.0,0.0,0.0046074654374674,0.0,0.0,0.0,3.1144037732701397,-0.05505592581991592
2013-05,-0.0048485333900457,-0.0048485333900457,-0.0077539929750147785,0.49998046425685044,0.0,0.0,0.0102807345984757,0.0,0.0,0.0,3.099303482585355,-0.05963751871530387
2013-06,-0.0691245300831753,-0.0691602965231711,-0.009617953513224697,0.5007907003426949,0.001581400685389811,0.0006325602741559244,0.02330495783924065,0.0012651205483118488,1.8976808224677733e-06,0.0,2.8850655857664935,-0.12463963334195727
2013-07,0.030754523435199965,0.030797352853537,0.0042487186404100985,0.5018920967225126,0.003784193445025119,0.0015136773780100477,0.02119496731221695,0.0017622342077082465,2.64335131156237e-06,0.0,2.973794402936038,-0.09771834243132727
2013-08,0.01360492038810907,0.0136094614202431,0.003357732858773721,0.4995690756074856,0.0,0.0,0.014717911177885895,0.0030273547560200954,4.5410321340301435e-06,0.0,3.0142526390385873,-0.0854428723124544
2013-09,-0.0004913738804084,-0.0004913738804084,0.004551234857104625,0.4998347357196852,0.0,0.0,0.0376230585497462,0.0,0.0,0.0,3.0127715140228117,-0.08589226179714127
2013-10,0.0123564288151598,0.0123564288151598,0.0021320541008726934,0.49825479303662024,0.0,0.0,0.0325992360205771,0.0,0.0,0.0,3.049998610772176,-0.07459715460065097
2013-11,-0.0081158688015766,-0.0081158688015766,-0.00378964164616713,0.48675775516387865,0.0,0.0,0.2759470522324854,0.0,0.0,0.0,3.0252452222021584,-0.0821076026825176
2013-12,-0.0085894620172706,-0.0092919854296522,0.006406833956219993,0.5691524336863921,0.13830486737278425,0.0553219469491137,0.12154199833718721,0.1106438938982274,0.0001659658408473411,0.0,2.9992599932731236,-0.0899918045652176
2014-01,-0.027793569696773084,-0.0281762354232445,0.0027851458885941316,0.5201932145471769,0.04038642909435386,0.016154571637741543,0.09067659512451731,0.07833475062274431,0.00011750212593411646,0.0,2.915899851611344,-0.11528418076966884
2014-02,0.022810787371853432,0.0233675406082338,0.006083851342414848,0.537297021227388,0.07459404245477597,0.029837616981910387,0.31844754633200917,0.027366090688337688,4.1049136032506534e-05,0.0,2.9824138231240696,-0.09510311633269064
2014-03,-0.00840728415747223,-0.0083177713065265,0.0019061390824242075,0.49935817802945415,0.0,0.0,0.385370260094804,0.059675233963820774,8.951285094573116e-05,0.0,2.957339822637892,-0.10271084156689281
2014-04,-0.011801053372988115,-0.0118610592335983,0.0032145903037459345,0.5062114526867288,0.012422905373457693,0.004969162149383078,0.03934643390104356,0.009938324298766156,1.4907486448149234e-05,0.0,2.922440097548879,-0.11329979881656549
2014-05,0.010633052788125052,0.0107703621855501,0.008370389746272577,0.5352355696220836,0.07047113924416726,0.028188455697666905,0.06668815590131785,0.04643858709656765,6.965788064485148e-05,0.0,2.95351455737625,-0.10387146877014097
2014-06,0.010166170132442429,0.0103719839000993,0.008106355382619945,0.5689326862372537,0.13786537247450736,0.05514614898980295,0.08583779161348788,0.053915386584272085,8.087307987640812e-05,0.0,2.983540488855182,-0.09476127366112241
2014-07,0.026084394822480178,0.0269687919748895,0.005210678674815172,0.5479098493235103,0.09581969864702056,0.03832787945880822,0.046439713601591846,0.03363653906198945,5.045480859298418e-05,0.0,3.0613643369353367,-0.07114866931469999
2014-08,-0.016965840018145825,-0.0168508563797694,0.004863688723921733,0.4985307767533148,0.0,0.0,0.10433264809437345,0.07665575891761645,0.00011498363837642467,0.0,3.0094257193576346,-0.0869074123917486
2014-09,-0.0086865756944326,-0.0086865756944326,0.012673544771366618,0.4970729148620802,0.0,0.0,0.3243015281827073,0.0,0.0,0.0,2.983284115049662,-0.09483906027003308
2014-10,-0.02185927999090071,-0.023304695730693,0.006917803911703713,0.5663704545311654,0.13274090906233083,0.053096363624932336,0.4455717135946657,0.10619272724986467,0.000159289090874797,0.0,2.918071672286385,-0.11462522668841724
2014-11,0.01688616800008781,0.017063204481462,0.004371994253950406,0.5022891091621627,0.004578218324325478,0.0018312873297301913,0.19351605907652691,0.1025301525904043,0.00015379522888560643,0.0,2.96734672078091,-0.09967463952323818
2014-12,-0.01306794071356419,-0.013062446851575,0.0006840370623717451,0.4493724663611178,0.0,0.0,0.2676956265892373,0.0036625746594603826,5.493861989190574e-06,0.0,2.928569609757156,-0.11144003795686686
2015-01,0.03939122763103452,0.0397951529669307,0.014168530947054503,0.5176376615277783,0.035275323055556695,0.014110129222222679,0.06263007425880286,0.028220258444445357,4.233038766666804e-05,0.0,3.0439295618884294,-0.07643857022820255
2015-02,-0.007917234822230668,-0.007874904434564,-0.002022058823529349,0.3978940606143394,0.0,0.0,0.08687670762314915,0.028220258444445357,4.233038766666804e-05,0.0,3.019830056764629,-0.0837506229404611
2015-03,0.0134953127837318,0.0134953127837318,0.011911340332780629,0.4968309497671706,0.0,0.0,0.0815485526585193,0.0,0.0,0.0,3.060583607934382,-0.07138555100914312
2015-04,0.004042112365592345,0.0041107083279732,-0.007705843092045472,0.5057871059563981,0.011574211912796173,0.00462968476511847,0.12030488431887804,0.00925936953023694,1.388905429535541e-05,0.0,3.072954830781943,-0.06763198706200946
2015-05,-0.0033331003906121553,-0.0033192113363168,0.004647181117769517,0.400408254502546,0.0,0.0,0.04532885981226334,0.00925936953023694,1.388905429535541e-05,0.0,3.06271236383513,-0.07073966325012748
2015-06,-0.0200138061439413,-0.0200138061439413,-0.0018259281801583649,0.49655046369122186,0.0,0.0,0.120100588624679,0.0,0.0,0.0,3.0014158323106814,-0.08933769948709303
2015-07,-0.0129885150615836,-0.0129885150615836,0.004024390243902332,0.49958250393538806,0.0,0.0,0.0892134539949077,0.0,0.0,0.0,2.962431897566639,-0.10116585049332116
2015-08,0.0013908787746987,0.0013908787746987,0.006073120369245677,0.49778516515761884,0.0,0.0,0.022890040750915,0.0,0.0,0.0,2.966552281214455,-0.09991568115279792
2015-09,0.0080278698389513,0.0080278698389513,0.008511408909815277,0.49996588240354867,0.0,0.0,0.04409339886557,0.0,0.0,0.0,2.990367376798489,-0.09268992139701138
2015-10,0.0162355259929656,0.0162355259929656,0.0013766684623213177,0.4999999998863871,0.0,0.0,0.0712096272181022,0.0,0.0,0.0,3.0389175640730173,-0.07795926503217288
2015-11,-0.0217034887065412,-0.0217034887065412,-0.005738194859533863,0.49388125117668924,0.0,0.0,0.1044889243214162,0.0,0.0,0.0,2.972962451041049,-0.09797076571051799
2015-12,0.0025432877207083,0.0025432877207083,0.008957556811350242,0.49992371747587455,0.0,0.0,0.0334808070708714,0.0,0.0,0.0,2.9805235499369083,-0.09567664583522972
2016-01,0.0023346540531206795,0.002334324184356,0.008758863135315487,0.5001204062683341,0.00024081253666818903,9.632501466727561e-05,0.0023272395841548513,0.00019265002933455122,2.8897504400182684e-07,0.0,2.9874820413231897,-0.09356536365109736
2016-02,0.03875823926467477,0.0387625765530308,0.006792675723567454,0.5001653659036165,0.0003307318072329757,0.00013229272289319027,0.02576102080042123,7.193541645182932e-05,1.0790312467774397e-07,0.0,3.103271585079713,-0.05843355313769805
2016-03,-0.0007714416102543689,-0.0007712014144062,0.0014080375476679396,0.5000378149960009,7.562999200172449e-05,3.0251996800689796e-05,0.0390831622286302,0.00020408145218500095,3.0612217827750144e-07,0.0,3.1008775922510625,-0.05915991667362708
2016-04,0.043485417995155595,0.043485508751146,0.0018161579471556166,0.49827733399200813,0.0,0.0,0.6798720445018114,6.050399360137959e-05,9.075599040206939e-08,0.0,3.2357205505019118,-0.018247092383582686
2016-05,-0.0098031930029792,-0.0098031930029792,0.0029824561403508643,0.4998987319798945,0.0,0.0,0.6818953358565378,0.0,0.0,0.0,3.2040001574416355,-0.027871405618182354
2016-06,0.0255573706583009,0.0255573706583009,0.01545099411113049,0.49997288182246113,0.0,0.0,0.0121023859544772,0.0,0.0,0.0,3.285885977054626,-0.0030263548040331267
2016-07,0.014999084151232443,0.0149992419737254,0.002813504823151236,0.5000129910134914,2.5982026982784845e-05,1.0392810793113939e-05,0.04707850516679383,2.0785621586227878e-05,3.1178432379341815e-08,0.0,3.3351712573358228,0.0
2016-08,-0.0032176700499791395,-0.0032175824229985,-0.004752361866590449,0.500032748398929,6.54967978579446e-05,2.619871914317784e-05,0.007177131062985628,3.1611816700127807e-05,4.741772505019171e-08,0.0,3.324439776669542,-0.0032176700499791933
2016-09,0.011355108443174571,0.011355187039332,0.0050051777701070055,0.4986893610482888,0.0,0.0,0.2542210552276795,5.239743828635568e-05,7.859615742953353e-08,0.0,3.362189150846428,0.0
2016-10,-0.0143642762788848,-0.0143642762788848,-0.012135783387715371,0.49993250153000973,0.0,0.0,0.0179219733893257,0.0,0.0,0.0,3.3138937369818007,-0.014364276278884924
2016-11,0.0226201711821418,0.0226201711821418,-0.015414034884394745,0.49990766523469443,0.0,0.0,0.6509941484265033,0.0,0.0,0.0,3.3888545805917567,0.0
2016-12,0.0433612663576337,0.0433612663576337,0.0051203578365017766,0.4999762082408241,0.0,0.0,0.0285261693121912,0.0,0.0,0.0,3.535799606708083,0.0
2017-01,-0.0316542946609805,-0.0316542946609805,0.0002927743295468854,0.49997463643335793,0.0,0.0,0.010239546164208,0.0,0.0,0.0,3.4238763640951664,-0.031654294660980464
2017-02,0.0038892989513981,0.0038892989513981,0.0023415091026164347,0.4994268051600142,0.0,0.0,0.0587558343804631,0.0,0.0,0.0,3.4371928428477583,-0.027888108724614558
2017-03,-0.03781179232032041,-0.0378117923245278,-0.0005840098113647496,0.5000000001536538,3.073075127701941e-10,1.2292300510807763e-10,0.06707512467247001,2.4584601021615526e-10,3.687690153242329e-13,0.0,3.307226420909107,-0.0646454016696334
2017-04,0.007249022015352129,0.0073013206714076,0.0019283585578215856,0.5078076694535886,0.015615338907177145,0.006246135562870858,0.3683914264843885,0.012492270879895706,1.873840631984356e-05,0.0,3.3312005780440312,-0.057864995594175794
2017-05,-0.0037732802764782122,-0.0037545418697896,0.0018080018663244601,0.4994820783142797,0.0,0.0,0.049428673422794514,0.012492271125741717,1.8738406688612575e-05,0.0,3.318631024605905,-0.06141993502407983
2017-06,-0.0067524615277793,-0.0067524615277793,0.00139721720905861,0.5,0.0,0.0,0.0290894558922267,0.0,0.0,0.0,3.296222096287359,-0.06775766080357037
2017-07,0.023841591056069387,0.0238420804075432,0.0008139061682461701,0.5000235010468517,4.7002093703341075e-05,1.8800837481336433e-05,0.029570525929104374,3.7601674962672865e-05,5.64025124440093e-08,0.0,3.3748092755370225,-0.04553152018729545
2017-08,-0.019663953837851744,-0.0196638974353393,0.0009294220156839117,0.499652047622307,0.0,0.0,0.4225754496597584,3.7601674962672865e-05,5.64025124440093e-08,0.0,3.3084471817313084,-0.0643001443140171
2017-09,0.05428648310933271,0.0543015332367176,-0.0017410481109628728,0.500318628671066,0.0006372573421320471,0.00025490293685281884,0.03840686390192804,0.0005098058737056377,7.647088105584565e-07,0.0,3.488051143780485,-0.013504289902914746
2017-10,0.040390887040543035,0.0404007558718149,-0.007906517062961416,0.5002511771806045,0.0005023543612090453,0.00020094174448361814,0.0232224197033273,0.00010792238473840139,1.6188357710760209e-07,0.0,3.628936623520559,0.0
2017-11,0.0009813551186150492,0.0009819579438485,0.005801347787869782,0.4996619395596625,0.0,0.0,0.014854877102095137,0.0004018834889672363,6.028252334508545e-07,0.0,3.632497899051181,0.0
2017-12,0.012706298363004694,0.012709146991741,0.0011069680727104902,0.5002438530537208,0.0004877061074415323,0.00019508244297661292,0.03261569946274202,0.00039016488595322585,5.852473289298388e-07,0.0,3.6786535011595127,0.0
2018-01,0.06382682922943039,0.0638302638420957,-0.006809055461793778,0.5000526573405398,0.00010531468107966013,4.212587243186406e-05,0.0189916662035686,0.0003059131410894977,4.588697116342466e-07,0.0,3.913450289972267,0.0
2018-02,-0.048278244135246944,-0.0482998299873186,0.0016992851283252897,0.5005707414491091,0.001141482898218138,0.0004565931592872552,0.41124202705059243,0.0008289345737107823,1.2434018605661733e-06,0.0,3.7245157814618333,-0.04827824413524695
2018-03,0.025156061887459738,0.0251574316669376,0.0062591400994445046,0.4999650449010592,0.0,0.0,0.6028323200723403,0.0009131863185745104,1.3697794778617656e-06,0.0,3.8182099309611077,-0.02433667274507134
2018-04,0.0329774406707639,0.0329774406707639,-0.000523194977328223,0.4999600940088597,0.0,0.0,0.5677445094454392,0.0,0.0,0.0,3.9441247224278992,0.0
2018-05,-0.0130386075786191,-0.0130386075786191,0.003373465945442744,0.4994701520732769,0.0,0.0,0.5697106541818562,0.0,0.0,0.0,3.892698827931032,-0.013038607578619077
2018-06,0.0709282728277205,0.0709282728277205,0.007535795026375247,0.49994371997339127,0.0,0.0,0.602541426224058,0.0,0.0,0.0,4.168801232434672,0.0
2018-07,-0.0373280282119513,-0.0373280282119513,0.0018986249352741513,0.4999760228916991,0.0,0.0,0.1430532208531568,0.0,0.0,0.0,4.013188102420333,-0.03732802821195125
2018-08,0.0276582313421644,0.0276582313421644,0.014471115194671036,0.49883631270846435,0.0,0.0,0.0684481917054724,0.0,0.0,0.0,4.124185787376697,-0.01070222410961974
2018-09,-0.009721411660884846,-0.0097215983966409,-0.00249066002490661,0.5000551697223072,0.0001103394446144712,4.413577784578848e-05,0.62418886111598,8.827155569157696e-05,1.3240733353736545e-07,0.0,4.084092879571638,-0.02031959504424785
2018-10,0.022039841424709373,0.0220400707661723,0.008114856429463302,0.5000110906439,2.218128780007156e-05,8.872515120028624e-06,0.10780826570967682,7.052652545151972e-05,1.0578978817727958e-07,0.0,4.174105639001182,0.0
2018-11,-0.07522183826417851,-0.0752259284070088,0.007880664227413403,0.5000634080971254,0.00012681619425070068,5.0726477700280274e-05,0.5853065950131492,8.37079251605033e-05,1.2556188774075497e-07,0.0,3.8601217397266394,-0.0752218382641785
2018-12,0.025467948532914408,0.0254776693685518,0.005305780508237934,0.5005325965834083,0.001065193166816636,0.0004260772667266544,0.48084696531887383,0.0007507015780527482,1.1260523670791224e-06,0.0,3.9584311215247814,-0.05166963563672744
2019-01,0.02585879231572162,0.0258600705475218,0.00038888888888877204,0.49982448173514693,0.0,0.0,0.1337113925288169,0.0008521545334533088,1.2782318001799632e-06,0.0,4.06079136979238,-0.027146957697964935
2019-02,-0.0054473254326031,-0.0054473254326031,0.0012217470983506562,0.4974459165641592,0.0,0.0,0.7082870694877208,0.0,0.0,0.0,4.038670917687215,-0.032446404817482066
2019-03,-0.0072840713023257,-0.0072840713023257,0.008930057130179136,0.49803659759728025,0.0,0.0,0.0375339087446019,0.0,0.0,0.0,4.009252950756152,-0.03949413419361303
2019-04,0.01532133962750557,0.0153872829096248,0.0030236393622868896,0.5053652053560771,0.010730410712154193,0.004292164284861677,0.18919923221294566,0.008584328569723354,1.2876492854585031e-05,0.0,4.070680076867266,-0.024777897609382205
2019-05,-0.024691682214688787,-0.0246788057218342,0.010030145245272681,0.49980707041825095,0.0,0.0,0.14983054973104584,0.008584328569723354,1.2876492854585031e-05,0.0,3.9701681380115943,-0.048857771850352005
2019-06,0.041552071568486164,0.0415598225889219,0.004666811373996049,0.5002428689950845,0.00048573799016904395,0.00019429519606761758,0.024698541866077034,0.00038859039213523516,5.828855882028527e-07,0.0,4.135136848621175,-0.009335841914468457
