month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,regime,crash_probability,risk_rank,protection,w_KODEX200,w_BOND,w_GLD,w_USO,hard_w_KODEX200,hard_w_BOND,hard_w_GLD,hard_w_USO
2008-12,0.03881854606483667,0.03895045215526653,2.149095797705204,-0.030285666489412666,0.03768745440853133,0.000113062363225594,1.884372720426562e-05,Stagflation,0.0,0.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-01,0.027779703587585927,0.02779399056635502,2.2087970419467813,-0.003347289739855097,0.004081993934026536,1.2245981802079607e-05,2.0409969670132782e-06,Stagflation,0.0,0.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-02,0.0359586823480582,0.036015225550069606,2.2882224731494762,0.0,0.01615520057468879,4.846560172406638e-05,8.077600287344374e-06,Stagflation,0.0,0.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-03,-0.019286879384462646,-0.019179583672526646,2.2440898023050257,-0.019286879384462496,0.03065591769600014,9.196775308800043e-05,1.5327958848000077e-05,Stagflation,0.0,0.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-04,-0.013527635281387786,-0.013425876967788967,2.213732573920762,-0.03255360879582114,0.029073803885376802,8.72214116561304e-05,1.453690194268842e-05,Stagflation,0.0,0.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-05,0.057066082621502395,0.05844937824504959,2.3400616198860353,0.0,0.39522732101348446,0.0011856819630404534,0.00019761366050674223,Stagflation,0.0,0.0,0.5212800732985096,0.026064003664925478,0.37532165277492685,0.5986143435601476,0.0,0.0,0.0,1.0,0.0
2009-06,-0.0005031403818403657,0.0016716461274937976,2.338884240389076,-0.0005031403818402946,0.6213675740954752,0.0018641027222864256,0.0003106837870477376,Slowdown,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-07,0.08380011214150215,0.08380211476917036,2.5348830020196726,0.0,0.0006675425560687676,2.0026276682063026e-06,0.0,Slowdown,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-08,0.009896301767710029,0.009989363613246116,2.559968969153498,0.0,0.031020615178695976,9.306184553608793e-05,0.0,Slowdown,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-09,0.04277935725182925,0.042790733907055366,2.669482796238513,0.0,0.003792218408705722,1.1376655226117166e-05,0.0,Slowdown,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-10,-0.0450008649793402,-0.04495810150521373,2.549353761360312,-0.045000864979340194,0.014254491375489203,4.276347412646761e-05,0.0,Slowdown,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-11,0.021823649110771608,0.022867194247096448,2.604989963307465,-0.024159298955558905,0.3238897691287679,0.0009716693073863037,7.187582893853436e-05,Slowdown,0.0,0.0,0.6250072081611683,0.2562460355113575,0.6000023066115739,0.14375165787706873,0.0,0.6,0.4,0.0,0.0
2009-12,0.08984368376740244,0.09216245372095866,2.839031857788118,0.0,0.7474051533369629,0.002242215460010889,7.655449354533894e-05,Goldilocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-01,-0.05271279510900284,-0.05271279510900284,2.6893785531606014,-0.05271279510900284,0.0,0.0,0.0,Goldilocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-02,0.0057811571067785715,0.007824852419263516,2.7049262730960235,-0.04723637895228694,0.6548096279462725,0.0019644288838388175,7.926642864612773e-05,Goldilocks,0.0,0.0,0.6892732925750237,0.34519037205372755,0.4962767706540171,0.15853285729225547,0.0,1.0,0.0,0.0,0.0
2010-03,0.023813021846444092,0.023955358058868937,2.7693387415302797,-0.024548198029780588,0.04555464505073957,0.0001366639351522187,5.6722772726250786e-06,Goldilocks,0.0,0.0,0.6436364912690579,0.388545333294395,0.46341827371372163,0.14803639299188331,0.0,1.0,0.0,0.0,0.0
2010-04,0.026154137038845157,0.02802813683455696,2.841768406483246,0.0,0.6009650171926445,0.0018028950515779334,7.110474413386862e-05,Goldilocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-05,-0.060394383260000795,-0.060394383260000795,2.6701415562059347,-0.060394383260000906,0.0,0.0,0.0,Goldilocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-06,0.009174958278286826,0.011408452831336015,2.694639993581244,-0.05177354092836739,0.7156222008083405,0.0021468666024250216,8.662795062416753e-05,Goldilocks,0.0,0.0,0.7532865271666742,0.2843777991916595,0.5423662995600054,0.17325590124833506,0.0,1.0,0.0,0.0,0.0
2010-07,0.00727745353461242,0.007476988049112624,2.71425011092704,-0.04487286693218351,0.06372932918322863,0.00019118798754968588,8.346526950518184e-06,Goldilocks,0.0,0.0,0.6814461744030615,0.35262613431709156,0.4906412455702043,0.15673262011270417,0.0,1.0,0.0,0.0,0.0
2010-08,0.011308349061016163,0.011429333521743048,2.7449437986203047,-0.034071955913805074,0.040275218662525675,0.00012082565598757703,1.58804739307572e-07,Goldilocks,0.0,0.0,0.6239405577681959,0.4072564701202139,0.44923720159310104,0.14350632828668505,0.0,1.0,0.0,0.0,0.0
2010-09,0.03709573006150706,0.03739409938468645,2.8467694928079315,0.0,0.09446697554885736,0.0002834009266465721,1.4968396532814738e-05,Goldilocks,0.0,0.0,0.5339329659483756,0.4927636823490432,0.3844317354828304,0.12280458216812638,0.0,1.0,0.0,0.0,0.0
2010-10,0.006057463096506072,0.007597670007833068,2.864013693954875,0.0,0.49381697047381506,0.0014814509114214453,5.875599990555065e-05,Goldilocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-11,0.027104588789744977,0.027104588789744977,2.9416416074177203,0.0,0.0,0.0,0.0,Goldilocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-12,0.09622974796137562,0.09622974796137562,3.2247150378922234,0.0,0.0,0.0,0.0,Goldilocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01,0.00923089035082758,0.00923089035082758,3.2544820288196714,0.0,0.0,0.0,0.0,Goldilocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02,-0.06743200563779239,-0.06743200563779239,3.035025778304209,-0.06743200563779239,0.0,0.0,0.0,Goldilocks,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03,0.01361479946641319,0.0166804151079447,3.0763470456512154,-0.05473527940575584,0.9594033309842531,0.0028782099929527596,0.00018740564857874938,Overheating,0.0,0.0,0.8119333803149367,0.040596669015746836,0.5845920338267544,0.18674467747243545,0.18806661968506333,0.0,0.0,0.0,1.0
2011-04,0.019872121317195884,0.020205665000853107,3.137480587356194,-0.03595086420124172,0.09783695402699055,0.0002935108620809717,4.003282157624971e-05,Overheating,0.0,0.0,0.7061273283812988,0.03530636641906494,0.5084116764345351,0.16240928552769873,0.29387267161870123,0.0,0.0,0.0,1.0
2011-05,-0.041909910456898535,-0.04138804654928415,3.0059890568798386,-0.07635407715861797,0.15521996371061392,0.00046565989113184176,5.620401648254453e-05,Overheating,0.0,0.0,0.5495905350103476,0.02747952675051738,0.39570518520745024,0.12640582305237996,0.4504094649896524,0.0,0.0,0.0,1.0
2011-06,-0.019486620507788495,-0.01843406793803122,2.9474124888778563,-0.09435281474059398,0.3111701799256763,0.000933510539777029,0.00011904202998024352,Overheating,0.0,0.0,0.8862839763218164,0.04431419881609083,0.6381244629517079,0.2038453145540178,0.11371602367818358,0.0,0.0,0.0,1.0
2011-07,0.020146765122771772,0.020499566521262842,3.0067933160112026,-0.07610695361507347,0.10510827169859642,0.0003153248150957893,3.7476583395282134e-05,Overheating,0.0,0.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,0.0,1.0
2011-08,0.046855462664401236,0.04712451279292312,3.147678007969137,-0.03281751747428452,0.07687146529196912,0.00023061439587590736,3.843573264598456e-05,Stagflation,0.0,0.0,0.8842246134589455,0.04421123067294728,0.6366417216904408,0.31914704763661195,0.0,0.0,0.0,1.0,0.0
2011-09,0.003072305023325562,0.003947541291911853,3.157348634924832,-0.029846037874748266,0.2500675053103688,0.0007502025159311065,0.00012503375265518444,Stagflation,0.0,0.0,0.5234793122857043,0.026173965614285217,0.3769051048457071,0.5969209295400076,0.0,0.0,0.0,1.0,0.0
2011-10,-0.0006142535489775171,0.0006859074308305374,3.15540922232047,-0.030441958389038293,0.37147456565944414,0.0011144236969783325,0.00018573728282972207,Stagflation,0.0,0.0,1.0,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2011-11,0.0364123749581028,0.037784583628366335,3.270305166069859,0.0,0.39205962007529405,0.0011761788602258822,0.00019602981003764703,Stagflation,0.0,0.0,0.5036829865753191,0.025184149328765955,0.3626517503342297,0.6121641003370043,0.0,0.0,0.0,1.0,0.0
2011-12,-0.08025163490474706,-0.07893405167145973,3.0078578298553125,-0.08025163490474707,0.3764523523678119,0.0011293570571034356,0.00018822617618390598,Stagflation,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2012-01,0.023962628590065586,0.026438696557301366,3.079934009883856,-0.05821204643564948,0.7074479906387937,0.002122343971916381,0.0003537239953193968,Stagflation,0.0,0.0,0.9187636242062256,0.04593818121031129,0.6615098094284825,0.29255200936120634,0.0,0.0,0.0,1.0,0.0
2012-02,-0.008824209052556937,-0.008371385932816498,3.0527560283125608,-0.06652258022108115,0.12937803421155422,0.0003881341026346627,6.46890171057771e-05,Stagflation,0.0,0.0,0.7351003869637457,0.036755019348187284,0.5292722786138969,0.4339727020379158,0.0,0.0,0.0,1.0,0.0
2012-03,-0.0036087822522893457,-0.002763368633751802,3.041739296537017,-0.06989129696649221,0.2415467481535839,0.0007246402444607517,0.00012077337407679193,Slowdown,0.0,0.0,0.8043548351756763,0.15760484065337804,0.6573935472562165,0.18500161209040555,0.0,0.6,0.4,0.0,0.0
2012-04,0.004421079735962136,0.0044720571191793805,3.0551870685030162,-0.0657792122272689,0.015527605739004552,4.658281721701366e-05,4.394566000230402e-06,Slowdown,0.0,0.0,0.8324274747207685,0.1421648889035773,0.6663767919106459,0.19145831918577677,0.0,0.6,0.4,0.0,0.0
2012-05,-0.007656858059860693,-0.007593469101109161,3.031793934773167,-0.07293240819581592,0.0199495268400489,5.9848580520146704e-05,3.54037823138402e-06,Slowdown,0.0,0.0,0.7981601018939075,0.16101194395835086,0.6554112326060504,0.18357682343559872,0.0,0.6,0.4,0.0,0.0
2012-06,-0.008871450583998752,-0.008803830863063695,3.0048975246999596,-0.08115684252453337,0.02052751115301346,6.158253345904039e-05,6.037187476015241e-06,Slowdown,0.0,0.0,0.857770068298466,0.12822646243584368,0.6744864218555091,0.19728711570864718,0.0,0.6,0.4,0.0,0.0
2012-07,0.017919812570686755,0.01805379400008863,3.0587447251367035,-0.06469134536071497,0.04036673920123409,0.00012110021760370227,1.2881211798171282e-05,Slowdown,0.0,0.0,0.9263070210377781,0.09053113842922207,0.6964182467320891,0.21305061483868898,0.0,0.6,0.4,0.0,0.0
2012-08,0.016286451963899256,0.016531991419921163,3.1085608241724727,-0.04945848588551305,0.07663988240616383,0.0002299196472184915,1.5619808803412876e-05,Slowdown,0.0,0.0,0.7890945446726247,0.16599800043005639,0.6525102542952399,0.1814917452747037,0.0,0.6,0.4,0.0,0.0
2012-09,0.01585590765912991,0.016087082339076804,3.15784987755334,-0.03438678741154433,0.07094108025385791,0.00021282324076157374,1.8351439185319647e-05,Slowdown,0.0,0.0,0.6621540490459421,0.23581527302473188,0.6118892956947015,0.15229543128056672,0.0,0.6,0.4,0.0,0.0
2012-10,-0.01806247329051552,-0.017861408577358587,3.100811298484575,-0.051828150272892115,0.06199826827604271,0.00018599480482812814,1.5069908328804505e-05,Slowdown,0.0,0.0,0.5365565617628694,0.3048938910304219,0.5716980997641182,0.12340800920545997,0.0,0.6,0.4,0.0,0.0
2012-11,-0.0007487364662125894,-0.000519891397754769,3.098489607990556,-0.05253808111301894,0.07018695790295366,0.000210560873708861,1.828419474895955e-05,Slowdown,0.0,0.0,0.681901252274101,0.22495431124924442,0.6182084007277123,0.15683728802304325,0.0,0.6,0.4,0.0,0.0
2012-12,0.00886092954196101,0.008889913529855896,3.1259451060934587,-0.044142687806070224,0.008505650898080877,2.5516952694242632e-05,3.467035200642177e-06,Slowdown,0.0,0.0,0.6878173426084913,0.2217004615653298,0.6201015496347172,0.158197988799953,0.0,0.6,0.4,0.0,0.0
2013-01,-0.001684955828158027,-0.0015892955768851517,3.1206780266684446,-0.04575326515513878,0.029683739134921033,8.905121740476311e-05,6.609033868112152e-06,Slowdown,0.0,0.0,0.6178557317172519,0.2601793475555114,0.5977138341495206,0.14210681829496796,0.0,0.6,0.4,0.0,0.0
2013-02,0.004938058506634038,0.004939565444306434,3.1360881173445008,-0.04104113894871042,0.0004559854505716554,1.3679563517149661e-06,1.3898132068007607e-07,Slowdown,0.0,0.0,0.6312772096261565,0.25279753470561395,0.60200870708037,0.145193758214016,0.0,0.6,0.4,0.0,0.0
2013-03,0.0011808960911974364,0.0012232416069559507,3.1397915115439234,-0.03990870817807579,0.01400961969261541,4.202885907784623e-05,3.1665668066827025e-07,Slowdown,0.0,0.0,0.5920094912392535,0.27439477981841054,0.5894430371965611,0.1361621829850283,0.0,0.6,0.4,0.0,0.0
2013-04,-0.018001883930919102,-0.017970169043269677,3.0832693491858247,-0.057192160176540274,0.009885340609314522,2.9656021827943565e-05,2.058865821480807e-06,Slowdown,0.0,0.0,0.5825725681506316,0.2795850875171526,0.5864232218082022,0.13399169067464528,0.0,0.6,0.4,0.0,0.0
2013-05,-0.00675630973960072,-0.006511336827232889,3.062437826452108,-0.0635620619673114,0.0746914665709538,0.00022407439971286138,2.0898512654969422e-05,Slowdown,0.0,0.0,0.7266013348045023,0.20036926585752374,0.6325124271374407,0.16711830700503552,0.0,0.6,0.4,0.0,0.0
2013-06,-0.037718410172549614,-0.03760529396435952,2.9469275403860564,-0.09888301221516493,0.03485856686221833,0.000104575700586655,8.540507603441342e-06,Slowdown,0.0,0.0,0.7796838497275951,0.1711738826498227,0.6494988319128304,0.17932728543734688,0.0,0.6,0.4,0.0,0.0
2013-07,0.019709910691233377,0.020081797338781137,3.0050112190206013,-0.08112207686357265,0.11362663259159861,0.00034087989777479584,3.100674977296636e-05,Slowdown,0.0,0.0,1.0,0.05,0.72,0.23,0.0,0.6,0.4,0.0,0.0
2013-08,0.0109551614163686,0.01108879539214294,3.0379316019829705,-0.07105562089367556,0.039966716941939685,0.00011990015082581905,1.373382494852006e-05,Slowdown,0.0,0.0,0.9260173071964387,0.09069048104195872,0.6963255383028605,0.21298398065518093,0.0,0.6,0.4,0.0,0.0
2013-09,-0.010316622250808307,-0.010166093657369833,3.0065904092215194,-0.08063918914492718,0.046082396173549554,0.00013824718852064867,1.228140491782602e-05,Slowdown,0.0,0.0,0.8421301741139631,0.1368284042373203,0.6694816557164682,0.1936899400462115,0.0,0.6,0.4,0.0,0.0
2013-10,0.003831148878925663,0.004000923044704474,3.0181091046971975,-0.07711698100509146,0.050735762429749726,0.00015220728728924918,1.756687848956126e-05,Slowdown,0.0,0.0,0.9219932428743932,0.09290371641908374,0.6950378377198059,0.21205844586111045,0.0,0.6,0.4,0.0,0.0
2013-11,-0.013790147754877405,-0.01361577769633237,2.9764889342030822,-0.08984367419749861,0.05711175862534699,0.00017133527587604098,3.0347826689940266e-06,Goldilocks,0.0,0.0,0.8926415083757622,0.15199056704302594,0.6427018860305488,0.2053075469264253,0.0,1.0,0.0,0.0,0.0
2013-12,-0.00021739561966691487,0.00011366376363031432,2.9758418585467994,-0.09004153819594019,0.10458235360487808,0.00031374706081463427,1.7312322482594928e-05,Goldilocks,0.0,0.0,0.9986972849791551,0.05123757926980265,0.7190620451849916,0.2297003755452057,0.0,1.0,0.0,0.0,0.0
2014-01,0.01103114564679899,0.011046150796701305,3.0086688035102704,-0.08000365387124231,0.004287185686375698,1.2861557059127096e-05,2.1435928431878525e-06,Goldilocks,0.0,0.0,1.0,0.05,0.72,0.23,0.0,1.0,0.0,0.0,0.0
2014-02,0.01949154213157299,0.019652073049562936,3.06731239825384,-0.062071506329780535,0.048833688470725264,0.00014650106541217578,1.4029852577772423e-05,Slowdown,0.0,0.0,0.9166971155936859,0.09581658642347274,0.6933430769899795,0.21084033658654777,0.0,0.6,0.4,0.0,0.0
2014-03,-0.007317220226668929,-0.006768159591730108,3.0448681979318244,-0.06893453567483343,0.17568702695562144,0.0005270610808668643,2.1999554071957474e-05,Goldilocks,0.0,0.0,0.7672625527481711,0.27110057488923744,0.5524290379786831,0.17647038713207935,0.0,1.0,0.0,0.0,0.0
2014-04,-0.005883167618237223,-0.00569952655509011,3.0269547279479516,-0.07441214986501021,0.05766224490156126,0.00017298673470468378,1.0654328442428931e-05,Goldilocks,0.0,0.0,0.8244544639569453,0.21676825924090193,0.5936072140490006,0.18962452671009744,0.0,1.0,0.0,0.0,0.0
2014-05,0.0009043185928388969,0.0010416321641122505,3.029692059388116,-0.07357512356282758,0.04316728739748758,0.00012950186219246276,7.811709080890864e-06,Goldilocks,0.0,0.0,0.8701012488750851,0.17340381356866916,0.6264728991900612,0.20012328724126957,0.0,1.0,0.0,0.0,0.0
2014-06,0.015710021280691853,0.015741928726133485,3.077288586115046,-0.05902096903903742,0.009608648386950747,2.8825945160852242e-05,3.0815002807821763e-06,Goldilocks,0.0,0.0,0.8631260296902299,0.1800302717942816,0.6214507413769655,0.19851898682875288,0.0,1.0,0.0,0.0,0.0
2014-07,0.011456473369697519,0.011830688081505161,3.1125434608527476,-0.04824066782938918,0.11872610827489782,0.0003561783248246935,1.8036386982947614e-05,Goldilocks,0.0,0.0,0.7418414086586451,0.29525066177428716,0.5341258142342244,0.1706235239914884,0.0,1.0,0.0,0.0,0.0
2014-08,-0.008675487442902502,-0.008430348885476377,3.0855406291426313,-0.05649764396430068,0.07878062105981493,0.00023634186317944477,8.796694246680115e-06,Goldilocks,0.0,0.0,0.6520055652449099,0.38059471301733555,0.46944400697633515,0.1499612800063293,0.0,1.0,0.0,0.0,0.0
2014-09,-0.00039178085716064904,0.00014517703526028256,3.084331773390142,-0.05686729012608138,0.175548328000259,0.000526644984000777,1.0312908420154643e-05,Slowdown,0.0,0.0,0.7208136997025056,0.20355246516362188,0.6306603839048017,0.1657871509315763,0.0,0.6,0.4,0.0,0.0
2014-10,-0.009975315764291382,-0.009622534385908597,3.0535645900287385,-0.06627533671470542,0.11735664145613385,0.0003520699243684016,7.114540143841747e-07,Goldilocks,0.0,0.0,0.7238940843840116,0.312300619835189,0.5212037407564883,0.16649563940832268,0.0,1.0,0.0,0.0,0.0
2014-11,0.013485452225053875,0.013708879971244554,3.094743289423687,-0.05368363737661719,0.07065701785061851,0.00021197105355185553,1.1456692638822833e-05,Goldilocks,0.0,0.0,0.8022944726225452,0.2378202510085821,0.5776520202882325,0.1845277287031854,0.0,1.0,0.0,0.0,0.0
2014-12,-0.005955530087663277,-0.005787824211402526,3.07631245264993,-0.05931945294666885,0.05082487840772541,0.00015247463522317624,1.5231241037575047e-05,Slowdown,0.0,0.0,0.6973636448051432,0.21644999535717122,0.6231563663376458,0.16039363830518294,0.0,0.6,0.4,0.0,0.0
2015-01,0.02891921782427054,0.02899055863670946,3.1652770025636294,-0.03211570730337954,0.021950572395415646,6.585171718624694e-05,5.489095252671925e-06,Slowdown,0.0,0.0,0.7443287745555738,0.19061917399443443,0.6381852078577837,0.17119561814778197,0.0,0.6,0.4,0.0,0.0
2015-02,-0.003830626419015881,-0.003423449562612751,3.153152008854106,-0.035823310445533774,0.1253863338760566,0.0003761590016281698,3.101785477496028e-05,Slowdown,0.0,0.0,0.5176308941948294,0.3153030081928438,0.5656418861423453,0.11905510566481077,0.0,0.6,0.4,0.0,0.0
2015-03,0.01051970018936181,0.010588737085988434,3.1863222226387347,-0.025680460741849487,0.021023618089206185,6.307085426761856e-05,5.966042359005101e-06,Slowdown,0.0,0.0,0.5485275870461148,0.29830982712463683,0.5755288278547568,0.1261613450206064,0.0,0.6,0.4,0.0,0.0
2015-04,0.022232499370069915,0.023194170342990802,3.25716212944639,-0.004018902199045771,0.2999462849053635,0.0008998388547160906,6.183211820479949e-05,Slowdown,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-05,-0.01447251683450213,-0.014436277362858529,3.2100227956952745,-0.018433255403816018,0.01207982388120063,3.623947164360189e-05,0.0,Slowdown,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-06,-0.02016078207193171,-0.020137546486397494,3.1453062256653292,-0.03822240863067505,0.0077451951780713735,2.3235585534214122e-05,0.0,Slowdown,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-07,-0.011200689307627859,-0.010219676917951689,3.1100766278543044,-0.04899498061464158,0.3052108604683684,0.0009156325814051051,6.53798082710636e-05,Slowdown,0.0,0.0,0.5685200719222921,0.28731396044273927,0.5819264230151335,0.1307596165421272,0.0,0.6,0.4,0.0,0.0
2015-08,0.001112917032084149,0.0012543974242021083,3.11353788510453,-0.047936590930970135,0.04333043689402756,0.0001299913106820827,1.1489081435876334e-05,Slowdown,0.0,0.0,0.6582915051220132,0.23793967218289275,0.6106532816390442,0.15140704617806303,0.0,0.6,0.4,0.0,0.0
2015-09,0.007165621690460101,0.0072226147706964065,3.135848319708104,-0.0411144647162518,0.01710677363078908,5.132032089236724e-05,5.67275934393878e-06,Slowdown,0.0,0.0,0.6494715910914178,0.24279062489972023,0.6078309091492538,0.14937846595102613,0.0,0.6,0.4,0.0,0.0
2015-10,0.013507464805082622,0.013595083479440342,3.1782056805206387,-0.0281623520963038,0.02774391954310579,8.323175862931737e-05,4.386915728403829e-06,Slowdown,0.0,0.0,0.5926205393020983,0.27405870338384586,0.5896385725766715,0.13630272403948263,0.0,0.6,0.4,0.0,0.0
2015-11,-0.013744838336475237,-0.012737321116288601,3.1345217572418154,-0.0415201034560404,0.3139378850758945,0.0009418136552276835,6.570356495895142e-05,Slowdown,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
