month,return,baseline_return,defensive_return,p_defensive,activation,defensive_shift,turnover,incremental_turnover,incremental_trade_cost,incremental_fx_cost,nav,drawdown
2008-06,0.0718213410012182,0.0718213410012182,0.08300811250381623,0.5,0.0,0.0,0.0231957040862121,0.0,0.0,0.0,1.9173037817559742,0.0
2008-07,-0.0942469901082816,-0.0942469901082816,-0.06538861887495995,0.5,0.0,0.0,0.0428197600854408,0.0,0.0,0.0,1.736603671202248,-0.09424699010828164
2008-08,-0.0192756978885091,-0.0192756978885091,-0.02046016723963706,0.5,0.0,0.0,0.0800413039484646,0.0,0.0,0.0,1.7031294234840775,-0.1117060114885623
2008-09,0.1307314480730816,0.1307314480730816,0.1579810943978619,0.5,0.0,0.0,0.6509226974957716,0.0,0.0,0.0,1.9257819992720238,0.0
2008-10,-0.0956466256617583,-0.0956466256617583,-0.11292155918896929,0.5,0.0,0.0,0.1284601592909111,0.0,0.0,0.0,1.7415874492815,-0.0956466256617583
2008-11,0.128202441373721,0.128202441373721,0.22346555359402998,0.5,0.0,0.0,0.0902165891367792,0.0,0.0,0.0,1.9648632121452199,0.0
2008-12,0.0280479801952111,0.0280479801952111,0.020511367618518905,0.5,0.0,0.0,0.0850107553747618,0.0,0.0,0.0,2.0199736566057678,0.0
2009-01,0.0504277223020501,0.0504277223020501,0.09998624303183012,0.5,0.0,0.0,0.0261464078093936,0.0,0.0,0.0,2.1218363272185403,0.0
2009-02,0.0839133549268469,0.0839133549268469,0.17410217114253035,0.5,0.0,0.0,0.0383853713405738,0.0,0.0,0.0,2.299886732041107,0.0
2009-03,-0.0612832265194461,-0.0612832265194461,-0.14316297685112922,0.5,0.0,0.0,0.0420249630884162,0.0,0.0,0.0,2.1589422524723636,-0.061283226519445955
2009-04,-0.0439701482973501,-0.0439701482973501,-0.127580985195188,0.5,0.0,0.0,0.0568706643364448,0.0,0.0,0.0,2.0640132414657386,-0.10255874225859596
2009-05,0.0398638450854826,0.0398638450854826,0.09868086112257912,0.5,0.0,0.0,0.0359284357631806,0.0,0.0,0.0,2.146292745577914,-0.06678328298667191
2009-06,-0.0076009937859542,-0.0076009937859542,-0.033626207204167424,0.5,0.0,0.0,0.6143710433324606,0.0,0.0,0.0,2.1299787877559377,-0.0738766574536387
2009-07,0.0564405836360244,0.0564405836360244,-0.018967436771355706,0.5,0.0,0.0,0.0120698841995948,0.0,0.0,0.0,2.250196033669235,-0.021605715481376242
2009-08,0.0092901869754731,0.0092901869754731,0.020119062590011394,0.5,0.0,0.0,0.0345497614442009,0.0,0.0,0.0,2.27110077555349,-0.012516249642464006
2009-09,0.031525346014803,0.031525346014803,-0.016396277138381876,0.5,0.0,0.0,0.0063124171789071,0.0,0.0,0.0,2.3426980133373014,0.0
2009-10,-0.0242506542784556,-0.0242506542784556,0.06998365467097356,0.5,0.0,0.0,0.0078060235995117,0.0,0.0,0.0,2.2858860537370336,-0.02425065427845563
2009-11,0.0295982123790048,0.0295982123790048,0.0894494181999903,0.5,0.0,0.0,0.0431583509022809,0.0,0.0,0.0,2.3535441946297477,0.0
2009-12,0.0384091080710264,0.0384091080710264,-0.06960159909106489,0.5,0.0,0.0,0.2563983213464131,0.0,0.0,0.0,2.4439417279512186,0.0
2010-01,-0.0271708079206656,-0.0271708079206656,-0.002545254253908835,0.5,0.0,0.0,0.0128797498133392,0.0,0.0,0.0,2.3775378566917564,-0.02717080792066562
2010-02,0.0064923355976529,0.0064923355976529,0.013216330504507878,0.5,0.0,0.0,0.0301335621871177,0.0,0.0,0.0,2.3929736303535236,-0.020854874326493023
2010-03,0.0335174627960244,0.0335174627960244,-0.01634885492958893,0.5,0.0,0.0,0.0227964890949067,0.0,0.0,0.0,2.473180034980765,0.0
2010-04,0.0266411512797264,0.0266411512797264,0.0460454184414143,0.5,0.0,0.0,0.0157611474922262,0.0,0.0,0.0,2.539068398434687,0.0
2010-05,-0.0173545475459808,-0.0173545475459808,0.12954600586392062,0.5,0.0,0.0,0.0275639189533902,0.0,0.0,0.0,2.495004015191555,-0.01735454754598076
2010-06,0.0208614371370474,0.0208614371370474,0.012399527933277588,0.5,0.0,0.0,0.0335890671960728,0.0,0.0,0.0,2.5470533846111545,0.0
2010-07,0.0200915471669349,0.0200915471669349,-0.07958318412828946,0.5,0.0,0.0,0.0317544323991802,0.0,0.0,0.0,2.598227627824771,0.0
2010-08,0.010883467185315,0.010883467185315,0.07651773408382812,0.5,0.0,0.0,0.0301121511992279,0.0,0.0,0.0,2.6265053529521807,0.0
2010-09,0.0564945433147838,0.0564945433147838,-0.0073150931450234324,0.5,0.0,0.0,0.0575879771054162,0.0,0.0,0.0,2.7748885733810496,0.0
2010-10,0.0072695606521866,0.0072695606521866,0.020354638255976498,0.5,0.0,0.0,0.0090522824709337,0.0,0.0,0.0,2.7950607941683026,0.0
2010-11,0.037525373869903,0.037525373869903,0.061668669292267664,0.5,0.0,0.0,0.0056372048776763,0.0,0.0,0.0,2.8999464954585763,0.0
2010-12,0.0663753277550516,0.0663753277550516,-0.012246244942527795,0.5,0.0,0.0,0.0633425430064513,0.0,0.0,0.0,3.0924313945667525,0.0
2011-01,-0.0111687295095461,-0.0111687295095461,-0.061959244988353146,0.5,0.0,0.0,0.0547876431446192,0.0,0.0,0.0,3.0578928647940082,-0.01116872950954606
2011-02,-0.0403024595098071,-0.0403024595098071,0.06414406020713548,0.5,0.0,0.0,0.0164425793539154,0.0,0.0,0.0,2.9346522614253194,-0.05102106175051879
2011-03,0.0463345061209736,0.0463345061209736,-0.019055932281579202,0.5,0.0,0.0,0.9878909544459032,0.0,0.0,0.0,3.07062792459526,-0.00705059132752317
2011-04,0.0406161716996567,0.0406161716996567,0.06297438894833984,0.5,0.0,0.0,0.017079173713491,0.0,0.0,0.0,3.1953450756063817,0.0
2011-05,-0.0627823680641025,-0.0627823680641025,-0.00837379220656742,0.5,0.0,0.0,0.0212418921311376,0.0,0.0,0.0,2.9947337449778444,-0.06278236806410253
2011-06,-0.0715311661774055,-0.0715311661774055,-0.03769708345789702,0.5,0.0,0.0,0.0387171271656082,0.0,0.0,0.0,2.78051694780875,-0.1298226382385037
2011-07,0.0367506598588733,0.0367506598588733,0.07496576852780223,0.5,0.0,0.0,0.0339019330960506,0.0,0.0,0.0,2.8827027803895025,-0.0978430459995151
2011-08,0.1162183439394193,0.1162183439394193,0.1380293991331667,0.5,0.0,0.0,0.6846065771021623,0.0,0.0,0.0,3.21772572359593,0.0
2011-09,0.0051559006843606,0.0051559006843606,0.011606196835401095,0.5,0.0,0.0,0.0898055288671239,0.0,0.0,0.0,3.2343159978563034,0.0
2011-10,-0.0268730717042186,-0.0268730717042186,-0.04236760191182243,0.5,0.0,0.0,0.0435044927343039,0.0,0.0,0.0,3.1473999921318097,-0.0268730717042186
2011-11,0.0448338612532184,0.0448338612532184,0.05708279122244542,0.5,0.0,0.0,0.0216553795814811,0.0,0.0,0.0,3.288510086687428,0.0
2011-12,-0.0671443027189124,-0.0671443027189124,-0.07893405167145973,0.5,0.0,0.0,0.0845038091678967,0.0,0.0,0.0,3.0677053699326904,-0.06714430271891236
2012-01,0.0614045767012838,0.0614045767012838,0.06869118590115986,0.5,0.0,0.0,0.0595492248532834,0.0,0.0,0.0,3.2560765196176624,-0.009862693503986275
2012-02,-0.0126824442719079,-0.0126824442719079,-0.02533602386718381,0.5,0.0,0.0,0.0301063564829819,0.0,0.0,0.0,3.2147815106125437,-0.022420054715158955
2012-03,-0.0078450534645225,-0.0078450534645225,-0.015336121535654335,0.5,0.0,0.0,0.5663083807765181,0.0,0.0,0.0,3.18956137778503,-0.03008922165176353
2012-04,0.0021124648965633,0.0021124648965633,0.00027103706081144097,0.5,0.0,0.0,0.0090373705304394,0.0,0.0,0.0,3.196299214231035,-0.028040319179704398
2012-05,-0.0382751195878985,-0.0382751195878985,0.0012502128136637758,0.48976570523473995,0.0,0.0,0.0144475493820321,0.0,0.0,0.0,3.073960479567636,-0.06524219219771699
2012-06,-0.0091894765578491,-0.0091894765578491,-0.0590397299023262,0.5000542715853611,0.0,0.0,0.0219215890927026,0.0,0.0,0.0,3.0457123918008944,-0.07383212715978249
2012-07,0.0199510036680796,0.0199510036680796,0.01652826136328156,0.49687938222240646,0.0,0.0,0.0062717574891011,0.0,0.0,0.0,3.1064774109016295,-0.05535414853148979
2012-08,0.0224815462570686,0.0224815462570686,0.058576123084521425,0.5049293113904343,0.0,0.0,0.0039584264986815,0.0,0.0,0.0,3.1763158265113534,-0.034117049125152565
2012-09,0.02920217585447863,0.0292469585375265,0.024442828447623244,0.5742676922848836,0.05392820507751905,0.005392820507751905,0.02288904173187031,0.01078564101550381,1.6178461523255715e-05,2.6964102538759527e-06,3.2690711598465017,-0.00591116533886249
2012-10,-0.03389981303651293,-0.0338809381647358,-0.042843917911674856,0.4634120496675479,0.0,0.0,0.02339996870840991,0.01078564101550381,1.6178461523255715e-05,2.6964102538759527e-06,3.158250258724649,-0.03961059097555997
2012-11,2.539196266410103e-05,0.0005604328028054,-0.036037414989669614,0.610045212229263,0.13343380495391768,0.01334338049539177,0.03962830911588424,0.02668676099078354,4.003014148617531e-05,6.671690247695885e-06,3.158330452897302,-0.039586204803543135
2012-12,0.019605392659542028,0.0196520944912759,-0.009432976830038853,0.408890633859484,0.0,0.0,0.033954039428921036,0.02668676099078354,4.003014148617531e-05,6.671690247695885e-06,3.220250761574943,-0.020756915233075546
2013-01,-0.0071544836306712,-0.0073556934464457,0.018145950178203307,0.5911534786415162,0.09145217475892489,0.00914521747589249,0.02972155732511768,0.01829043495178498,2.743565242767747e-05,4.572608737946245e-06,3.1972115302145987,-0.027762893853488513
2013-02,0.006165369333444585,0.0074973916341352,-0.061954694057618,0.6341393014353113,0.18697622541180275,0.018697622541180275,0.02858304906818947,0.01910481013057557,2.8657215195863357e-05,4.776202532643893e-06,3.2169235201355195,-0.021768693014415752
2013-03,-0.001569904808038431,-0.0015044631291443,0.015541617194128277,0.5295561962980756,0.0,0.0,0.04690727023907645,0.03739524508236055,5.609286762354083e-05,9.348811270590138e-06,3.211873256434167,-0.023304423046626166
2013-04,-0.0342616761861257,-0.0342616761861257,-0.08151590252600271,0.43648886274021936,0.0,0.0,0.0046074654374674,0.0,0.0,0.0,3.1018290949713423,-0.05676765063662392
2013-05,-0.0048485333900457,-0.0048485333900457,-0.035474730418526224,0.4707299208585326,0.0,0.0,0.0102807345984757,0.0,0.0,0.0,3.0867897730341585,-0.06134094417708347
2013-06,-0.06941078251686059,-0.0691602965231711,-0.09846781917115521,0.5843575765746492,0.07635017016588691,0.007635017016588691,0.03730987132410618,0.015270034033177383,2.2905051049766074e-05,3.817508508294346e-06,2.872533279422815,-0.12649400375828967
2013-07,0.030770630293978942,0.030797352853537,0.06643622376847924,0.34984693082500185,0.0,0.0,0.03470276713768608,0.015270034033177383,2.2905051049766074e-05,3.817508508294346e-06,2.9609229389710854,-0.09961567368836222
2013-08,0.0136094614202431,0.0136094614202431,0.03610097477867824,0.4306745989938624,0.0,0.0,0.0116905564218658,0.0,0.0,0.0,3.001219505477325,-0.08736192793603237
2013-09,-0.0005635084335526292,-0.0004913738804084,-0.09584330563203147,0.5532837546358188,0.007297232524041687,0.0007297232524041687,0.03908250505455454,0.0014594465048083374,2.189169757212506e-06,3.6486162620208435e-07,2.9995282929750458,-0.08787620718642175
2013-10,0.012353874783776385,0.0123564288151598,0.0007751163233193914,0.511945369701192,0.0,0.0,0.034058682525385436,0.0014594465048083374,2.189169757212506e-06,3.6486162620208435e-07,3.036584089916854,-0.07660794406269966
2013-11,-0.0081158688015766,-0.0081158688015766,-0.06277374758442333,0.5018702085869683,0.0,0.0,0.2759470522324854,0.0,0.0,0.0,3.011939571838134,-0.08410207284110482
2013-12,-0.0092919854296522,-0.0092919854296522,-0.0172481470881497,0.5024725881585757,0.0,0.0,0.0108981044389598,0.0,0.0,0.0,2.9839526732216215,-0.09261258303531383
2014-01,-0.0281762354232445,-0.0281762354232445,0.05016942447179984,0.5013661919780981,0.0,0.0,0.012341844501773,0.0,0.0,0.0,2.8998761202091092,-0.11817934451580059
2014-02,0.0233675406082338,0.0233675406082338,0.06621997261932577,0.5014896698594404,0.0,0.0,0.2910814556436715,0.0,0.0,0.0,2.967639093206943,-0.0975733645395942
2014-03,-0.0083177713065265,-0.0083177713065265,-0.05266439387749522,0.5009781980746166,0.0,0.0,0.3256950261309832,0.0,0.0,0.0,2.94295494990934,-0.10507954291427202
2014-04,-0.0118610592335983,-0.0118610592335983,-0.032570784175409595,0.50816235729651,0.0,0.0,0.0294081096022774,0.0,0.0,0.0,2.9080483869266542,-0.11569424746512458
2014-05,0.0107703621855501,0.0107703621855501,-0.037811375658160506,0.5002605988397004,0.0,0.0,0.0202495688047502,0.0,0.0,0.0,2.9393691213069593,-0.10616995422755848
2014-06,0.0103719839000993,0.0103719839000993,0.05758194569516051,0.5001107887677955,0.0,0.0,0.0319224050292158,0.0,0.0,0.0,2.969856210509604,-0.09689916338338178
2014-07,0.0269687919748895,0.0269687919748895,-0.006368221958850451,0.5021624609636103,0.0,0.0,0.0128031745396024,0.0,0.0,0.0,3.0499496448461714,-0.07254362478831944
2014-08,-0.0168508563797694,-0.0168508563797694,-0.04016841284549322,0.5178838202593461,0.0,0.0,0.027676889176757,0.0,0.0,0.0,2.99855538141534,-0.08817205896551294
2014-09,-0.0086865756944326,-0.0086865756944326,-0.004164706241697513,0.4966995756164407,0.0,0.0,0.3243015281827073,0.0,0.0,0.0,2.9725082031207273,-0.09609272139560765
2014-10,-0.023304695730693,-0.023304695730693,-0.03865828307891095,0.49881551446716615,0.0,0.0,0.339378986344801,0.0,0.0,0.0,2.9032348038900095,-0.11715800549224187
2014-11,0.017063204481462,0.017063204481462,0.04847409864133123,0.49880246386351046,0.0,0.0,0.0909859064861226,0.0,0.0,0.0,2.9527732930064823,-0.10209389201513419
2014-12,-0.013062446851575,-0.013062446851575,-0.006880079417131757,0.49842214345306807,0.0,0.0,0.2640330519297769,0.0,0.0,0.0,2.914202848801835,-0.113822742828391
2015-01,0.0397951529669307,0.0397951529669307,0.08846675591268771,0.4986167213089375,0.0,0.0,0.0344098158143575,0.0,0.0,0.0,3.0301739969465693,-0.07855718332343176
2015-02,-0.007874904434564,-0.007874904434564,-0.04381923349110961,0.4981976384277985,0.0,0.0,0.0586564491787038,0.0,0.0,0.0,3.0063116663005145,-0.08581345744667512
2015-03,0.0134953127837318,0.0134953127837318,-0.009413822629527946,0.49038232458859965,0.0,0.0,0.0815485526585193,0.0,0.0,0.0,3.046882782562622,-0.07347622411223964
2015-04,0.0041107083279732,0.0041107083279732,-0.047079952049569496,0.5083409294718861,0.0,0.0,0.1110455147886411,0.0,0.0,0.0,3.05940762899126,-0.0696675551106326
2015-05,-0.0033192113363168,-0.0033192113363168,0.057731101645791316,0.49793580591797704,0.0,0.0,0.0360694902820264,0.0,0.0,0.0,3.049252808506698,-0.07275552510825278
2015-06,-0.0200138061439413,-0.0200138061439413,-0.019827765333352843,0.4969624953090612,0.0,0.0,0.120100588624679,0.0,0.0,0.0,2.9882256539133762,-0.09131321627677702
2015-07,-0.0129885150615836,-0.0129885150615836,-0.027862080254471344,0.49594102815773994,0.0,0.0,0.0892134539949077,0.0,0.0,0.0,2.949413040000112,-0.10311570825342797
2015-08,0.0013908787746987,0.0013908787746987,0.06286728691599253,0.495777131671701,0.0,0.0,0.022890040750915,0.0,0.0,0.0,2.953515315995268,-0.1018682509286769
2015-09,0.0080278698389513,0.0080278698389513,-0.021784119694959525,0.4957998302524663,0.0,0.0,0.04409339886557,0.0,0.0,0.0,2.9772257525194274,-0.09465816614890254
2015-10,0.0162355259929656,0.0162355259929656,-0.0228102794163646,0.5127379646958078,0.0,0.0,0.0712096272181022,0.0,0.0,0.0,3.025562578611383,-0.07995946527289399
2015-11,-0.0217034887065412,-0.0217034887065412,-0.04258614531850713,0.49148687259944057,0.0,0.0,0.1044889243214162,0.0,0.0,0.0,2.9598973153555574,-0.09992755462790381
2015-12,0.0025432877207083,0.0025432877207083,0.021926321870052945,0.4971363053954303,0.0,0.0,0.0334808070708714,0.0,0.0,0.0,2.967425185852259,-0.09763841142984098
2016-01,0.002334324184356,0.002334324184356,0.07118174060324489,0.49700910532991943,0.0,0.0,0.0021345895548203,0.0,0.0,0.0,2.974352118228861,-0.0955320069506077
2016-02,0.0387625765530308,0.0387625765530308,0.13169347022023992,0.49703514328227233,0.0,0.0,0.0256890853839694,0.0,0.0,0.0,3.0896456699073767,-0.06047249713026448
2016-03,-0.0007712014144062,-0.0007712014144062,-0.09784496250554742,0.49527248604367247,0.0,0.0,0.0388790807764452,0.0,0.0,0.0,3.08726293079673,-0.06119706206935127
2016-04,0.043485508751146,0.043485508751146,0.06838988355931463,0.4925866127688797,0.0,0.0,0.67981154050821,0.0,0.0,0.0,3.22151412999098,-0.020372738696366244
2016-05,-0.0098031930029792,-0.0098031930029792,-0.026422930844375414,0.5028286280128145,0.0,0.0,0.6818953358565378,0.0,0.0,0.0,3.189933005212854,-0.029976213809905672
2016-06,0.0255573706583009,0.0255573706583009,0.06698288944797537,0.486552574024524,0.0,0.0,0.0121023859544772,0.0,0.0,0.0,3.271459305402227,-0.0051849563588768355
2016-07,0.0149992419737254,0.0149992419737254,-0.029001476962329353,0.49118138645974485,0.0,0.0,0.0470577195452076,0.0,0.0,0.0,3.320528715131151,0.0
2016-08,-0.0032175824229985,-0.0032175824229985,-0.026411227822333072,0.4968177396183351,0.0,0.0,0.0071455192462855,0.0,0.0,0.0,3.309844640302283,-0.0032175824229985217
2016-09,0.011355187039332,0.011355187039332,-0.005871606609583413,0.47341508977167146,0.0,0.0,0.2541686577893932,0.0,0.0,0.0,3.347428545264046,0.0
2016-10,-0.0143642762788848,-0.0143642762788848,0.016503457808760613,0.5046227188199689,0.0,0.0,0.0179219733893257,0.0,0.0,0.0,3.299345156816048,-0.014364276278884813
2016-11,0.0226201711821418,0.0226201711821418,-0.06765551386342394,0.5047856807624677,0.0,0.0,0.6509941484265033,0.0,0.0,0.0,3.373976909052198,0.0
2016-12,0.0433612663576337,0.0433612663576337,0.007357947487856231,0.49870956014444184,0.0,0.0,0.0285261693121912,0.0,0.0,0.0,3.520276820490116,0.0
2017-01,-0.0316542946609805,-0.0316542946609805,-0.0006990971537741419,0.49445484292421427,0.0,0.0,0.010239546164208,0.0,0.0,0.0,3.408844940726102,-0.031654294660980464
2017-02,0.0038892989513981,0.0038892989513981,0.01779942212846386,0.4969016009900502,0.0,0.0,0.0587558343804631,0.0,0.0,0.0,3.422102957779547,-0.027888108724614558
2017-03,-0.0378117923245278,-0.0378117923245278,-0.013123808737559695,0.48320666516413946,0.0,0.0,0.067075124426624,0.0,0.0,0.0,3.2927071114268345,-0.06464540167372335
2017-04,0.0073013206714076,0.0073013206714076,0.031406692743003006,0.4971629374854053,0.0,0.0,0.3558991556044928,0.0,0.0,0.0,3.316748221924386,-0.05781607780986764
2017-05,-0.0037545418697896,-0.0037545418697896,-0.0149628037716254,0.49483858016595605,0.0,0.0,0.0369364022970528,0.0,0.0,0.0,3.3042953518536207,-0.061353546794773006
2017-06,-0.0067524615277793,-0.0067524615277793,-0.007856382316679622,0.496848973141692,0.0,0.0,0.0290894558922267,0.0,0.0,0.0,3.281983224613809,-0.06769172085822783
2017-07,0.0238420804075432,0.0238420804075432,0.009921408695607425,0.49500626429651673,0.0,0.0,0.0295329242541417,0.0,0.0,0.0,3.3602325325512594,-0.04546355190231144
2017-08,-0.0196638974353393,-0.0196638974353393,0.050745503804605185,0.49967613144062356,0.0,0.0,0.4225378479847957,0.0,0.0,0.0,3.294157264672281,-0.0642334587159974
2017-09,0.0543015332367176,0.0543015332367176,-0.020333971816884344,0.49514721953977614,0.0,0.0,0.0378970580282224,0.0,0.0,0.0,3.473035054866858,-0.013419900772655868
2017-10,0.0404007558718149,0.0404007558718149,-0.025057795166255503,0.5197209943966433,0.0,0.0,0.0231144973185889,0.0,0.0,0.0,3.613348296252789,0.0
2017-11,0.0009819579438485,0.0009819579438485,-0.027609067524171693,0.4951611483914876,0.0,0.0,0.0144529936131279,0.0,0.0,0.0,3.6168964523161864,0.0
2017-12,0.012709146991741,0.012709146991741,0.009892257572023944,0.4984216942349529,0.0,0.0,0.0322255345767888,0.0,0.0,0.0,3.66286412098258,0.0
2018-01,0.0638302638420957,0.0638302638420957,0.023854455892881044,0.495686921778448,0.0,0.0,0.0186857530624791,0.0,0.0,0.0,3.8966657042426442,0.0
2018-02,-0.0482998299873186,-0.0482998299873186,-0.008912793542824704,0.5007400929395391,0.0,0.0,0.4104130924768816,0.0,0.0,0.0,3.708457413210309,-0.04829982998731863
2018-03,0.0251574316669376,0.0251574316669376,-0.0027593894289881238,0.4993779268033635,0.0,0.0,0.6019191337537658,0.0,0.0,0.0,3.801752677172896,-0.024357497992811616
2018-04,0.0329774406707639,0.0329774406707639,-0.013912869745467016,0.4985252351326582,0.0,0.0,0.5677445094454392,0.0,0.0,0.0,3.9271247505292832,0.0
2018-05,-0.0130386075786191,-0.0130386075786191,-0.0009402190893642581,0.4944076721168896,0.0,0.0,0.5697106541818562,0.0,0.0,0.0,3.8759205119948494,-0.013038607578619077
2018-06,0.0709282728277205,0.0709282728277205,-0.00504209360684138,0.4984091991999212,0.0,0.0,0.602541426224058,0.0,0.0,0.0,4.150832859528179,0.0
2018-07,-0.0373280282119513,-0.0373280282119513,-0.023605269596115197,0.4983271835518407,0.0,0.0,0.1430532208531568,0.0,0.0,0.0,3.9958904534446167,-0.03732802821195125
2018-08,0.0276582313421644,0.0276582313421644,-0.02376722317312141,0.47858408689340465,0.0,0.0,0.0684481917054724,0.0,0.0,0.0,4.106409716023935,-0.01070222410961974
2018-09,-0.0097215983966409,-0.0097215983966409,-0.007124003915890298,0.4964060408355072,0.0,0.0,0.6241005895602885,0.0,0.0,0.0,4.066488849912686,-0.020319779781516
2018-10,0.0220400707661723,0.0220400707661723,0.0647904959577501,0.472286163335244,0.0,0.0,0.1077377391842253,0.0,0.0,0.0,4.156114551934612,0.0
2018-11,-0.0752259284070088,-0.0752259284070088,-0.01860442644432847,0.4970159165252668,0.0,0.0,0.5852228870879886,0.0,0.0,0.0,3.8434669761994518,-0.07522592840700881
2018-12,0.0254776693685518,0.0254776693685518,0.03761672579418063,0.5052826781706758,0.0,0.0,0.4800962637408211,0.0,0.0,0.0,3.941389557048009,-0.05166484037035313
2019-01,0.02585716902757324,0.0258600705475218,0.02709278339583654,0.5557587940543018,0.01279732012067066,0.001279732012067066,0.1354187020194977,0.002559464024134132,3.839196036201198e-06,6.39866006033533e-07,4.043302733028112,-0.027143577853018575
2019-02,-0.005451804494645335,-0.0054473254326031,-2.01637617993633e-05,0.504792341834665,0.0,0.0,0.7108465335118549,0.002559464024134132,3.839196036201198e-06,6.39866006033533e-07,4.021259437014978,-0.03244740086792397
2019-03,-0.0072840713023257,-0.0072840713023257,0.002257549117705704,0.49875934281455125,0.0,0.0,0.0375339087446019,0.0,0.0,0.0,3.9919682965506107,-0.03949512298875257
2019-04,0.0153872829096248,0.0153872829096248,0.011911572475338028,0.48795641038618454,0.0,0.0,0.1806149036432223,0.0,0.0,0.0,4.053393842095888,-0.02471556271010611
2019-05,-0.0246788057218342,-0.0246788057218342,0.04697390411156599,0.5015548297281723,0.0,0.0,0.1412462211613225,0.0,0.0,0.0,3.9533609229527245,-0.048784417861511775
2019-06,0.0415598225889219,0.0415598225889219,0.031396602681613706,0.4972719381989833,0.0,0.0,0.0243099514739418,0.0,0.0,0.0,4.117661901540616,-0.00925206702401804
2019-07,-0.0115636699878608,-0.0115636699878608,0.03328567731730314,0.5004429340838539,0.0,0.0,0.0166063952513505,0.0,0.0,0.0,4.070046618189613,-0.02070874916210763
2019-08,0.013193776164684,0.013193776164684,0.11911537546983642,0.4968764335523671,0.0,0.0,0.0154754004612059,0.0,0.0,0.0,4.123745902249836,-0.007788199598518952
2019-09,0.0106160426009014,0.0106160426009014,-0.05913023395170214,0.4977125018009202,0.0,0.0,0.0246302466199937,0.0,0.0,0.0,4.1675237644234135,0.0
2019-10,-0.0033045829564761,-0.0033045829564761,0.0046650834729984325,0.5008408596763347,0.0,0.0,0.029013506843449,0.0,0.0,0.0,4.153751836420791,-0.0033045829564760654
2019-11,0.0050225748442569,0.0050225748442569,-0.023709573172888687,0.4875179706727196,0.0,0.0,0.0040963076288226,0.0,0.0,0.0,4.174614365903684,0.0
2019-12,0.0361483710690695,0.0361483710690695,0.023241297415996343,0.4990762595971153,0.0,0.0,0.0018896082701401,0.0,0.0,0.0,4.325519875072639,0.0
2020-01,-0.0065627607357565,-0.0065627607357565,0.06999125783365057,0.5104287813262773,0.0,0.0,0.0180848148614252,0.0,0.0,0.0,4.2971325230747786,-0.0065627607357563456
2020-02,-0.0052230137767729,-0.0052230137767729,0.013430314945094723,0.4976903137019159,0.0,0.0,0.1230904157176751,0.0,0.0,0.0,4.27468854070614,-0.011751497122792887
2020-03,-0.0601717220060064,-0.0601717220060064,0.0016332917843990824,0.4951707740557597,0.0,0.0,0.5539640663455507,0.0,0.0,0.0,4.017473170172509,-0.0712161113107721
2020-04,0.0550179653140785,0.0550179653140785,0.06288460163376097,0.4993185430514972,0.0,0.0,0.2852981014059766,0.0,0.0,0.0,4.2385063696993015,-0.020116311538593168
