month,macro_signal_month,stress_signal_month,stress_signal_date,technical_signal_month,option_signal_month,option_signal_date,macro_signal_date_for_residual,stress_score,recovery_score,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,macro_neutral_return,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,policy,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,variance_penalty,downside_semivariance,downside_penalty,estimated_transaction_cost,monthly_utility,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,largest_weight,largest_asset,weights_above_half,option_direction,option_direction_score,option_return_scale,causal_calibration_slope,calibration_observations,option_mu_adjustment_KODEX200,option_direction_applied,macro_mu_KODEX200,macro_mu_BOND,macro_mu_GLD,macro_mu_USO,stress_mu_adjustment_KODEX200,stress_mu_adjustment_BOND,stress_mu_adjustment_GLD,stress_mu_adjustment_USO,original_expected_mu_KODEX200,original_expected_mu_BOND,original_expected_mu_GLD,original_expected_mu_USO,filtered_expected_mu_KODEX200,filtered_expected_mu_BOND,filtered_expected_mu_GLD,filtered_expected_mu_USO,macro_relative_direction_KODEX200,macro_relative_direction_BOND,macro_relative_direction_GLD,macro_relative_direction_USO,technical_direction_KODEX200,technical_direction_BOND,technical_direction_GLD,technical_direction_USO,macro_confidence_KODEX200,macro_confidence_BOND,macro_confidence_GLD,macro_confidence_USO,filtered_macro_mu_KODEX200,filtered_macro_mu_BOND,filtered_macro_mu_GLD,filtered_macro_mu_USO,atr_percentile_KODEX200,atr_percentile_BOND,atr_percentile_GLD,atr_percentile_USO,atr_variance_scale_KODEX200,atr_variance_scale_BOND,atr_variance_scale_GLD,atr_variance_scale_USO,technical_signal_date_KODEX200,k_ratio_KODEX200,k_score_KODEX200,natr_KODEX200,technical_signal_date_BOND,k_ratio_BOND,k_score_BOND,natr_BOND,technical_signal_date_GLD,k_ratio_GLD,k_score_GLD,natr_GLD,technical_signal_date_USO,k_ratio_USO,k_score_USO,natr_USO,price_rsi_KODEX200,volume_rsi_KODEX200,price_strength_KODEX200,volume_strength_KODEX200,put_skew25,implied_variance_asymmetry,residual_put_skew_fast,residual_iva_fast,residual_put_skew_slow,residual_iva_slow,z_residual_put_skew_fast,z_residual_iva_fast,z_residual_put_skew_slow,z_residual_iva_slow,abnormal_bear_pressure_fast,abnormal_bear_pressure_slow,pure_direction_raw,option_erp_proxy,z_option_erp_proxy,q_dte,q_coverage,q_parity,q_arbitrage,q_roll,data_quality_confidence,quality_weighted_direction,put_skew_slow_training_observations,dte,option_maturity_method,ablation_component
2007-04,2007-03,2007-03,2007-03-30,2007-03,2007-03,2007-03-30,2007-02-28,0.44154815101722783,0.8531976744186046,0.015544039603579439,0.01704403993510148,1.0155440396035795,0.0,1.0,0.0015,3.315220413145014e-10,-0.00026980370370366727,0.3429454267428201,0.07263428340210744,0.4822763499007575,0.102143939954315,0.29514696275810093,0.7048523741978164,6.630440824173692e-07,2.1163358691431547e-16,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,9,-0.0021154436866356345,0.003722170979301609,0.00013015449596000101,0.043885124775859305,1.0,6.507724798000051e-05,4.164713955896697e-05,4.164713955896697e-05,0.001500002905127007,0.0021154436866356345,0.03952029796851249,-0.020604383820023886,0.0,0.09047970203148752,0.13939561617997612,0.7048523741978164,BOND,1,-0.0413728181389061,-0.0397291127809978,0.0,0.0,12,-0.0,True,0.005981859489816315,0.004319868846811146,0.008036764827242006,-0.019417707978684137,0.0,2.181489682848952e-05,-0.0028478603448940445,0.0,0.005981859489816315,0.004341683743639635,0.005188904482347961,-0.019417707978684137,0.0037256348142289293,0.0037207207271159246,0.003531139902412381,-0.013855789355276923,1.0,1.0,1.0,-1.0,0.2782001826566653,0.729408575583869,0.600854534875703,-0.4190571935671652,0.6391000913283327,0.8647042877919344,0.8004272674378514,0.7095285967835826,0.0037256348142289293,0.003698905830287435,0.0063790002473064255,-0.013855789355276923,0.082721626199887,0.2952755905511811,0.5094827586206897,0.2748917748917749,1.082721626199887,1.295275590551181,1.5094827586206896,1.274891774891775,2007-03-30,0.8129015748585046,0.4483980741877567,0.012901845268956,2007-03-31,2.695608617892275,0.729408575583869,0.0003889424579796,2007-03-30,1.5053522772420629,0.600854534875703,0.0169108345994969,2007-03-30,-0.7213398443476797,-0.4190571935671652,0.0240976846935946,56.71800936715486,62.59211432195711,0.1343601873430972,0.2518422864391421,0.0411170519882456,0.0714285714285714,0.0098783867599591,-0.0713734857278108,0.0247802688649008,-0.3624917300902368,0.777125123697005,-0.2469147370899108,1.6787680095962547,-1.2489539864488872,0.2651051933035471,0.2149070115736837,-0.2400061024386154,0.0335428756155615,-0.7478322767241296,0.6382978723404256,0.2975548677282183,0.9815971265763668,0.9246323529411764,1.0,0.1723823591089222,-0.0413728181389061,779.0,13.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
2007-05,2007-04,2007-04,2007-04-30,2007-04,2007-04,2007-04-30,2007-03-31,0.4955475396676942,0.0,0.02973883879349521,0.029738854056109758,1.0457451400850453,0.0,4.507964914447688e-06,1.3523894743343063e-08,1.7387198051114084e-09,-0.0010769490610899601,0.3824198999494422,0.1333930097136458,0.3589727499538459,0.12521434038306603,0.3082727969008072,0.6917230858217849,4.117277407646984e-06,1.9036485424765213e-16,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,2,-0.004101265734607631,0.004212635525389443,0.00013651052015084983,0.049732563183768216,1.0,6.825526007542492e-05,4.309671370822564e-05,4.309671370822564e-05,1.781699816189728e-08,0.004101265734607631,0.04047377227057292,-0.02179813043410722,0.0,0.08952622772942709,0.13820186956589278,0.6917230858217849,BOND,1,0.0175550877352631,0.0172522234391603,0.0,0.0,13,0.0,True,0.010159779414038166,0.0038325053889095985,0.006029036487105609,-0.024329117534413212,-7.277578310079272e-06,2.609860763735818e-05,0.0021370497021497006,0.0,0.010152501835728087,0.0038586039965469564,0.008166086189255309,-0.024329117534413212,0.006445123865021954,0.003217691195696214,0.006771960121501379,-0.014769220740228699,1.0,1.0,1.0,-1.0,0.3401321427473829,0.7389067125978529,0.6076192223306892,-0.1777199786632897,0.6700660713736915,0.8694533562989264,0.8038096111653446,0.5888599893316449,0.006452401443332033,0.003191592588058856,0.004634910419351678,-0.014769220740228699,0.0404575892857142,0.0450121654501216,0.2775,0.1932270916334661,1.0404575892857142,1.0450121654501217,1.2775,1.1932270916334662,2007-04-30,1.0001765477274478,0.5000441330360683,0.011724600029773,2007-04-30,2.8300486770452937,0.7389067125978529,0.0003053036792448,2007-04-30,1.5485448240860982,0.6076192223306892,0.0128392867920323,2007-04-30,-0.2161307268227015,-0.1777199786632897,0.0230736955659527,62.7113532361261,63.306261524177934,0.254227064722522,0.2661252304835587,0.0191107184827399,0.2375601926163724,0.0005461196714211,-0.0240777406165332,-0.0111441238895056,0.0758925972499401,0.0758228543653452,-0.0926316954016444,-0.638291037086587,0.2586666737217645,-0.0084044205181496,-0.1898121816824112,0.0991083011002804,0.028816318550026,-0.9429334641739964,0.6,0.3361231359446684,0.96582914122338,0.909375,1.0,0.1771303467052721,0.0175550877352631,795.0,10.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
2007-06,2007-05,2007-05,2007-05-31,2007-05,2007-05,2007-05-31,2007-04-30,0.5871695775491049,0.0,0.009957743414841643,0.011613750130018129,1.0561584018673298,0.0,0.5520020998471672,0.0016560062995415016,4.156349836939953e-10,0.0010742579589037467,0.32986573743684366,0.1297630813977513,0.387812797762994,0.15255838340241104,0.8787214702280999,0.12127361867237678,4.911099523122317e-06,2.471271214039555e-16,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,14,-0.008954461080240079,0.011781455810399298,0.0014083333333947364,0.13292746972442315,1.0,0.0007041666666973682,0.000466818910045961,0.000466818910045961,0.001656009153415889,0.008954461080240079,0.130000000002834,-0.07660960551863188,0.0,-2.8339830482337902e-12,0.08339039448136812,0.8787214702280999,KODEX200,1,0.158242112212973,0.1366226547493,0.0,0.0,14,0.0,True,0.01633389739798579,0.003732169968408361,0.007043499592244383,-0.022812535123023548,0.0,2.302536151350693e-05,0.0022491317003778583,0.0,0.01633389739798579,0.003755195329921868,0.009292631292622242,-0.022812535123023548,0.012960487840213674,0.0032386104359043767,0.007915445594233675,-0.011430320479609825,1.0,1.0,1.0,-1.0,0.557865102745174,0.6112851801186804,0.5385726418925897,-0.0469867927122049,0.778932551372587,0.8056425900593402,0.7692863209462948,0.5234933963561025,0.012960487840213674,0.0032155850743908697,0.005666313893855816,-0.011430320479609825,0.0460562603419746,0.0260180995475113,0.47508038585209,0.3461538461538461,1.0460562603419745,1.0260180995475112,1.47508038585209,1.346153846153846,2007-05-31,1.555340427620509,0.6086627092065445,0.0115740866175606,2007-05-31,1.5725800737551368,0.6112851801186804,0.0002554774641703,2007-05-31,1.1671883611357556,0.5385726418925897,0.0163603726613808,2007-05-31,-0.0493034014144734,-0.0469867927122049,0.02444905156969,81.27055138713905,71.97607856430982,0.625411027742781,0.4395215712861963,0.0150868913264393,0.2062466343564889,-0.011041888700648,-0.1622393259644744,-0.0046044229000226,-0.3555515882188816,-0.8168040687896546,-0.5520899945209995,-0.215129077440484,-1.2465587249267474,-0.684447031655327,-0.7308439011836158,0.7076454664194713,0.0257228880377444,-1.083077783905657,0.6521739130434783,0.4225868266598423,0.962915745984268,0.8426334132855873,1.0,0.2236177856316142,0.158242112212973,811.0,14.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
2007-07,2007-06,2007-06,2007-06-29,2007-06,2007-06,2007-06-29,2007-05-31,0.4727490475190912,0.18767123287671234,0.08314775633835356,0.08328999519771059,1.1439756033204995,0.0,0.047412883200060464,0.0001422386496001814,2.097568550834967e-10,0.001903140938392717,0.3726100344142113,0.12204754043204279,0.38065859698200916,0.12468382817173676,0.8326560689466883,0.1673396222739141,4.3087793977195425e-06,2.8175111616619446e-18,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,8,-0.008428285818434992,0.009662031545089074,0.0014083333333446018,0.10749437854100127,1.0,0.0007041666666723009,0.00038733737075745975,0.00038733737075745975,0.0001422416892243221,0.008428285818434992,0.1300000000005201,-0.07210453827926577,0.0,-5.200839758856546e-13,0.08789546172073423,0.8326560689466883,KODEX200,1,-0.175738518755512,-0.1494707504705438,0.0,0.0,15,-0.0,True,0.01593987588440189,0.0034935591567121804,0.0048157237762527175,-0.016636595063795924,0.0,-2.0034814582234865e-06,0.00040460807199546556,0.0,0.01593987588440189,0.003491555675253957,0.005220331848248183,-0.016636595063795924,0.010987218064991438,0.0030682473050415897,0.004269739281414942,-0.0036243439408816776,1.0,1.0,1.0,-1.0,0.2943290817329911,0.4676766584582243,0.3472511377347247,0.4037148232723628,0.6471645408664956,0.7338383292291122,0.6736255688673624,0.2981425883638186,0.010987218064991438,0.0030702507864998133,0.0038651312094194765,-0.0036243439408816776,0.2468630660120021,0.7786016949152542,0.307153965785381,0.0901360544217687,1.2468630660120021,1.7786016949152543,1.307153965785381,1.0901360544217686,2007-06-29,2.7481446866404102,0.7332013346324862,0.015602243536713,2007-06-30,0.8785574893328665,0.4676766584582243,0.0004940101738621,2007-06-29,0.5319827544848371,0.3472511377347247,0.0137312740740139,2007-06-29,0.6770499067038959,0.4037148232723628,0.0214993648607197,54.37180183693472,53.11749369138964,0.0874360367386944,0.0623498738277928,0.0414145467388115,0.3295154185022027,0.0197471771935497,0.3076109561694625,0.0124125254221863,0.003426431444733,1.5366665757988691,1.0431825036599134,0.8782946502307293,0.0250504253685886,1.2899245397293913,0.4516725377996589,-0.8707985387645251,0.0327052753941371,-0.7521733679311149,0.6382978723404256,0.3701500573893195,0.9421073733586764,0.9066666666666668,1.0,0.2018130611528666,-0.175738518755512,826.0,13.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
2007-08,2007-07,2007-07,2007-07-31,2007-07,2007-07,2007-07-31,2007-06-30,0.6341131253053367,0.16124661246612465,-0.012681481539895931,-0.012272243017577657,1.1294682978248993,-0.0126814815398959,0.13641244722822088,0.00040923734168466267,1.1806336108906343e-09,0.0058207617766368545,0.3282145338471756,0.10819526939321378,0.4238642036379763,0.13972599312163433,0.7079136999628877,0.29208457277256,1.7272645523673609e-06,0.0,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,7,-0.012016429274503394,0.013383585474473436,0.0014083333365690488,0.15215302567426695,1.0,0.0007041666682845244,0.0002537491033108127,0.0002537491033108127,0.00040924042837470464,0.012016429274503394,0.1300000001493407,-0.059876695778700806,0.0,-1.49340706467882e-10,0.1001233042212992,0.7079136999628877,KODEX200,1,0.1940841981434024,0.16253811786905,0.0,0.0,16,0.0,True,0.021237938761680175,0.003775575555098884,0.006240372031549492,-0.007970839241781132,0.0,-1.2483520876854465e-06,0.0005207116642009093,0.0,0.021237938761680175,0.0037743272030111986,0.006761083695750402,-0.007970839241781132,0.016735076013116846,0.005260752321524266,0.006542467994757923,0.0021119020949723405,1.0,-1.0,1.0,-1.0,0.4158641685268717,0.4535841312242779,-0.0419940810931498,0.4621567609574089,0.7079320842634358,0.27320793438786106,0.4790029594534251,0.26892161952129556,0.016735076013116846,0.005262000673611951,0.006021756330557014,0.0021119020949723405,0.4716828478964401,0.8876739562624254,0.3049698795180723,0.1158730158730158,1.47168284789644,1.8876739562624254,1.3049698795180724,1.115873015873016,2007-07-31,3.549184059000888,0.7801803604711425,0.0202946355441784,2007-07-31,0.8301079034189851,0.4535841312242779,0.0005597297212566,2007-07-31,-0.0438348868878263,-0.0419940810931498,0.0134065824099006,2007-07-31,0.8592778107243464,0.4621567609574089,0.0210847146832927,56.515100934592425,66.8555063208812,0.1303020186918485,0.3371101264176241,0.011880201448384,-0.0066423826869509,0.0030386448125753,-0.1934470528468443,-0.0338515185570586,-0.3824956053727553,0.2641677925577322,-0.6554897059915954,-2.105610050614564,-1.3296492033654943,-0.1956609567169315,-1.7176296269900289,0.9566452918534802,0.0797046187632137,0.468843348188467,0.5882352941176471,0.4218922294902847,0.9332392927778632,0.875978845254792,1.0,0.2028800013925415,0.1940841981434024,842.0,9.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
2007-09,2007-08,2007-08,2007-08-31,2007-08,2007-08,2007-08-31,2007-07-31,0.676341430829936,0.05952380952380952,0.025314446704097646,0.025420342931930445,1.1580601628541556,0.0,0.03529818176613669,0.00010589454529841006,1.6825343900264753e-09,0.005036022371291666,0.36907606328132014,0.0977704766240169,0.4214964947934556,0.11165696530120746,0.6696250130610737,0.3303698287522056,5.158186720722981e-06,0.0,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,8,-0.010166368134883313,0.01119543802046544,0.0014083333333345445,0.125895256245578,1.0,0.0007041666666672723,0.00021900520015499938,0.00021900520015499938,0.00010589801875985486,0.010166368134883313,0.1300000000000559,-0.056115400090207546,0.0,-5.589972928987663e-14,0.10388459990979246,0.6696250130610737,KODEX200,1,0.3044839627862883,0.2334133431092027,0.0,0.0,17,0.0,True,0.01885089981116167,0.003418055633750853,0.007402303621850981,-0.009527169581596839,0.0,-0.000126868188748397,0.0010420320491611212,0.0,0.01885089981116167,0.003291187445002456,0.008444335671012103,-0.009527169581596839,0.014451660203624508,0.004595478474953139,0.007256630380193924,0.0014248470361207452,1.0,-1.0,1.0,-1.0,0.3631156517044627,0.6122593866584757,-0.0038580921329128,0.5040681538974469,0.6815578258522313,0.19387030667076216,0.4980709539335436,0.24796592305127657,0.014451660203624508,0.004722346663701536,0.006214598331032803,0.0014248470361207452,0.6495202558635395,0.8211610486891385,0.2481804949053857,0.1612426035502958,1.6495202558635396,1.8211610486891385,1.2481804949053856,1.1612426035502958,2007-08-31,2.236728723781766,0.6910460884001398,0.0268091090184655,2007-08-31,1.5790437359193887,0.6122593866584757,0.0005267299027535,2007-08-31,-0.0038730346574552,-0.0038580921329128,0.0125679489983035,2007-08-31,1.0164061006745897,0.5040681538974469,0.0219774739791138,56.970500768209966,62.94454256745245,0.1394100153641993,0.2588908513490489,0.013675134036821,0.0878552971576228,-0.0287350110018305,-0.1311680612937094,-0.0259038233504618,-0.0378556734304952,-1.9733796563550117,-0.4510096058239974,-1.5641826947145236,-0.1233302865634455,-1.2121946310895044,-0.8437564906389846,1.0279755608642445,0.1045956440666262,0.8273506822140199,0.6382978723404256,0.5912727709865238,0.954479351241937,0.8222498814604078,1.0,0.296197666927316,0.3044839627862883,859.0,13.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
2007-10,2007-09,2007-09,2007-09-28,2007-09,2007-09,2007-09-28,2007-08-31,0.5193018641774033,0.5427461139896373,0.04756785432537234,0.047737750578200934,1.213146599980819,0.0,0.05663191612835855,0.00016989574838507566,5.044435230654495e-10,0.007416497173508951,0.39272223717645033,0.06551509001248977,0.4643058002067272,0.07745687260433265,0.7336280581562301,0.2663675597498419,4.382093927988181e-06,3.506854805873537e-18,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,11,-0.01254022727350925,0.013667342672669452,0.001408333333333365,0.15555811207203324,1.0,0.0007041666666666825,0.0002530501563894199,0.0002530501563894199,0.00016989857610409927,0.01254022727350925,0.13000000000000145,-0.062400850284551,0.0,-1.4432899320127035e-15,0.097599149715449,0.7336280581562301,KODEX200,1,0.2845663635878881,0.2215271796414421,0.0,0.0,18,0.0,True,0.01964864206481681,0.003370312922101818,0.01097708850210908,-0.004330054794991905,0.0,-2.194595231028309e-05,-0.0012698863484997044,0.0,0.01964864206481681,0.003348366969791535,0.009707202153609375,-0.004330054794991905,0.016184502214824266,0.006734680818061727,0.008499448474214848,0.005213326308216967,1.0,-1.0,1.0,-1.0,0.4336005858704053,0.6738307688744232,0.321599381713169,0.6248821149900106,0.7168002929352026,0.16308461556278842,0.6607996908565845,0.18755894250499472,0.016184502214824266,0.00675662677037201,0.009769334822714552,0.005213326308216967,0.4492868462757527,0.1675531914893617,0.3732294617563739,0.2086834733893557,1.4492868462757527,1.1675531914893618,1.3732294617563738,1.2086834733893557,2007-09-28,1.7114228801795497,0.6311899529542289,0.0200071585346799,2007-09-30,2.065893114899593,0.6738307688744232,0.0003395453220236,2007-09-28,0.4740552603346763,0.321599381713169,0.0142250385695332,2007-09-28,1.665828636705418,0.6248821149900106,0.0220092163718379,62.950116968648864,70.5304732642005,0.2590023393729773,0.4106094652840099,0.0216297815296066,0.350431824129809,-0.0391866170060282,-0.0484032745340191,-0.0411375676018752,-0.0049114954653715,-2.640539370476958,-0.1705118705587044,-2.4575957567390088,-0.0119169454597061,-1.4055256205178313,-1.234756351099357,1.3201409858085942,0.0437156407070878,-0.3719030358478376,0.6382978723404256,0.4061977422918638,0.9757089235318008,0.8520833333333333,1.0,0.2155575553270089,0.2845663635878881,871.0,13.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
2007-11,2007-10,2007-10,2007-10-30,2007-10,2007-10,2007-10-31,2007-09-30,0.7818130798505039,0.0,-0.053877362904434366,-0.053529023586036846,1.1477854603573718,-0.053877362904434345,0.09952551954214862,0.0002985765586264459,4.9762759771074304e-05,0.011135414091223346,0.46394896786708834,0.19175007547114664,0.24361492532554746,0.10068603133621763,0.6781135552616963,0.2223565001068846,0.09952994463141922,0.0,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,10,-0.015208734709920511,0.01648398368106396,0.0014083333333436206,0.18935780417270578,1.0,0.0007041666666718103,0.00022274148603012745,0.00022274148603012745,0.0003483408184415094,0.015208734709920511,0.1300000000004748,-0.06275990018958594,0.0,-4.747868764809482e-13,0.09724009981041407,0.6781135552616963,KODEX200,1,0.0600933669820665,0.0566868625479128,0.0,0.0,19,0.0,True,0.02224973240988005,0.0034170722214673277,0.013634121970384964,0.005240729763161041,0.0,-0.00012687961831703794,0.0038254357888653674,0.0,0.02224973240988005,0.0032901926031502896,0.01745955775925033,0.005240729763161041,0.018606956738031605,0.00979974903151853,0.016952849763063507,0.010395572715804713,1.0,-1.0,1.0,-1.0,0.3444895912808949,0.6867758744596815,0.5944239817606544,0.7489801542394607,0.6722447956404475,0.15661206277015927,0.7972119908803272,0.12550992288026963,0.018606956738031605,0.009926628649835569,0.01312741397419814,0.010395572715804713,0.5109660574412532,0.4764705882352941,0.50960219478738,0.4960526315789473,1.5109660574412533,1.4764705882352942,1.5096021947873801,1.4960526315789473,2007-10-31,1.4914831575054606,0.5986326469887813,0.0212620429456257,2007-10-31,2.1926020969009907,0.6867758744596815,0.0004175488363545,2007-10-31,1.4656290190458514,0.5944239817606544,0.0161203855662329,2007-10-31,2.9837487628526054,0.7489801542394607,0.0244086040738924,61.243670906428406,60.49813543626678,0.2248734181285681,0.2099627087253355,0.0320611321969804,0.3323996265172735,-0.0172002556221183,-0.1102628637001117,0.0061593361567951,-0.0325961226652689,-1.1474475266924655,-0.3867246963619798,0.4556378502856838,-0.1100659724875857,-0.7670861115272228,0.172785938899049,0.2971500863140869,0.1077354893048906,0.8676793136968508,0.5769230769230769,0.4390932568608037,0.9627861864713316,0.8291749011857708,1.0,0.2022323726285174,0.0600933669820665,888.0,8.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
2007-12,2007-11,2007-11,2007-11-30,2007-11,2007-11,2007-11-30,2007-10-31,0.6626775724585523,0.7723880597014925,0.022961638942733082,0.023637266029754817,1.1741404956818167,-0.0321528365158994,0.1930367680895978,0.0005791103042687934,9.651678275294153e-05,0.009019229875566788,0.3303845902520425,0.22506108407086484,0.2644253174041543,0.18012900827293832,0.46593367521616574,0.2341673543709398,0.2998989704128945,1.4230894658911217e-18,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,16,-0.009799442333987081,0.0113808592487501,0.0014083333342891763,0.12812031097926613,1.0,0.0007041666671445882,0.0002016214318475293,0.0002016214318475293,0.0006756288157709015,0.009799442333987081,0.13000000004411583,-0.05554608740419498,0.0,-4.411582210650522e-11,0.10445391259580503,0.46593367521616574,KODEX200,0,0.1099818408214342,0.0990843604612873,0.0,0.0,20,0.0,True,0.016795507113575185,0.0030570845221652744,0.013610521919044563,0.002613805947482122,-0.0005781325728853524,-0.00037877100665056337,-0.000682839003766991,0.0,0.016217374540689833,0.002678313515514711,0.012927682915277572,0.002613805947482122,0.012819587025425263,0.007296613973808958,0.012334664423937314,0.008203389970218234,1.0,-1.0,1.0,-1.0,0.1261146146752385,0.5492076038231515,0.7416768588342452,0.7452659138541968,0.5630573073376193,0.22539619808842426,0.8708384294171225,0.1273670430729016,0.013397719598310615,0.007675384980459522,0.013017503427704306,0.008203389970218234,0.7612287041817243,0.9992,0.8366666666666667,0.814214463840399,1.7612287041817243,1.9992,1.8366666666666667,1.814214463840399,2007-11-30,0.71317945486868,0.4162899880931313,0.0293913769958216,2007-11-30,1.2183160330142175,0.5492076038231515,0.0011873568690188,2007-11-30,2.8711204713879783,0.7416768588342452,0.0219604573164201,2007-11-30,2.9256623058589257,0.7452659138541968,0.0292126407111597,49.62627278313077,48.47642001349845,-0.0074745443373845,-0.030471599730031,0.0156297638317815,0.2752560374257175,-0.015335877952805,0.1913775079881697,-0.0274074624373977,-0.0347151994646691,-1.009979176360202,0.6794401020214215,-1.5926238157375847,-0.11911302648833,-0.1652695371693902,-0.8558684211129574,0.5105689791411738,0.0940384032823654,0.6693401275088415,0.6382978723404256,0.4236012848309652,0.9774779241718864,0.8150400246305419,1.0,0.2154103467203086,0.1099818408214342,905.0,13.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
2008-01,2007-12,2007-12,2007-12-28,2007-12,2007-12,2007-12-28,2007-11-30,0.5132411542673639,0.015931372549019607,0.013873095917840672,0.01460456901582238,1.1904294593994313,-0.018725799983074554,0.20899231370905894,0.0006269769411271769,0.00010449615685452946,0.011388685359487104,0.23527417869557943,0.24077260879188606,0.25895072709012407,0.2650024854224105,0.363196650386023,0.10954024561974265,0.5272631039942343,6.757459446605358e-17,Stage31_ODS_ReliabilityShrinkage,True,False,0,Optimization terminated successfully,12,-0.013325872950863044,0.014972750400945235,0.0014083333334335747,0.17122300481074137,1.0,0.0007041666667167873,0.00021123618536424707,0.00021123618536424707,0.0007314745980011603,0.013325872950863042,0.13000000000462653,-0.05998081219294767,0.0,-4.626521388217952e-12,0.10001918780705232,0.5272631039942343,GLD,1,-0.0335654557696669,-0.0324754040320278,0.0,0.0,21,-0.0,True,0.01582020318536925,0.003046356919003379,0.017639887350137957,0.009048293983437828,6.303466285221209e-05,-2.1061383654365574e-05,0.00022915749524635658,-3.077643264176635e-08,0.01588323784822146,0.0030252955353490137,0.017869044845384312,0.009048263207005186,0.013761456381536788,0.00799155888210345,0.017257490893971158,0.011078102098412252,1.0,-1.0,1.0,-1.0,0.0424132091752074,0.1906180348052737,0.8043403645162073,0.7346149128557793,0.5212066045876037,0.40469098259736314,0.9021701822581036,0.13269254357211036,0.013698421718684576,0.008012620265757817,0.017028333398724803,0.011078132874844894,0.5593350383631713,0.7004573170731707,0.6603896103896104,0.7446555819477435,1.5593350383631712,1.7004573170731707,1.6603896103896103,1.7446555819477436,2007-12-28,0.3594103925258116,0.2643869684253479,0.0229284884131664,2007-12-31,0.2355106031543632,0.1906180348052737,0.0004920369778255,2007-12-31,4.1109161965234975,0.8043403645162073,0.0183029513201028,2007-12-31,2.768109243668845,0.7346149128557793,0.0276706690443918,48.707629406572586,44.43500354844114,-0.0258474118685482,-0.1112999290311772,0.0320813848094846,0.1528279181708782,0.0147780437676017,0.0103514442219158,0.01174272773027,-0.3051970693807788,1.0339567047831844,0.0409054293515683,0.7997325359234044,-1.0974411670750617,0.5374310670673764,-0.1488543155758286,-0.1942883757457739,0.0501334486279841,-0.2021731025503061,0.6382978723404256,0.3346264253738237,0.9217538813473012,0.8775,1.0,0.1727610086852919,-0.0335654557696669,918.0,13.0,nearest_listed_proxy,stage30_plus_reliability_shrinkage
