month,policy,model_active,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,stage36_mu_KODEX200,stage36_mu_BOND,stage36_mu_GLD,stage36_mu_USO,optimizer_mu_KODEX200,optimizer_mu_BOND,optimizer_mu_GLD,optimizer_mu_USO,strategic_prior_w_KODEX200,strategic_prior_w_BOND,strategic_prior_w_GLD,strategic_prior_w_USO,equilibrium_mu_KODEX200,equilibrium_mu_BOND,equilibrium_mu_GLD,equilibrium_mu_USO,posterior_mu_KODEX200,posterior_mu_BOND,posterior_mu_GLD,posterior_mu_USO,regime_confidence,bl_risk_aversion,bl_tau,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,expected_monthly_return,expected_monthly_variance,downside_semivariance,estimated_transaction_cost,monthly_utility,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack
2008-02,stage36_mu_lw,False,0.04151143988912076,0.04189655129090232,1.3042969124568378,0.0,0.11003182908044609,0.0003300954872413383,5.501591454022293e-05,0.0144851361278994,0.3475700102556785,0.6379448536164221,1.0235027988685261e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.0003851129018502762,,True,False,0,Stage36 frozen warm-up allocation,0,,,,0.0,,,0.22006365816089218,0.22006365816089218,0.0,0.0,0.22006365816089218,0.0
2008-03,stage36_mu_lw,False,-0.036837890810647846,-0.03674967399390036,1.2562493652110878,-0.03683789081064781,0.025204804784995535,7.56144143549866e-05,1.260240239249777e-05,1.6762451894371656e-17,0.3246711847308605,0.6753288152691396,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,8.821831690773186e-05,,True,False,0,Stage36 frozen warm-up allocation,0,,,,0.0,,,0.05040960956999107,0.05040960956999107,0.0,0.0,0.05040960956999107,0.0
2008-04,stage36_mu_lw,True,-0.013413202895398534,-0.013178834035712732,1.239399037588296,-0.04975697960236447,0.0669625313388009,0.00020088759401640268,3.348126566940046e-05,0.0,0.4040510304666661,0.595948969533334,0.0,0.0016383972122370465,0.01066355693110251,0.020227863183771636,0.013518332420132723,0.0016383972122370465,0.01066355693110251,0.020227863183771636,0.013518332420132723,0.0012070946773249604,0.5327954908142681,0.46599741450840687,1.6875408918498126e-17,-0.004808349255412916,0.00028198127895125396,0.0332641609848581,0.025100772078046736,-0.00506384010935994,0.0004028427662070552,0.03304922300601612,0.024931647854476584,0.01179701242706884,18.068704564276107,0.08333333333333333,2008-03-31,2007-04-13,2008-03-31,252,0.05082417662396046,1.0,1.0,0.016363395386681898,0.0014083333363571484,0.00013709059860391945,0.00023437185971193715,0.015287766260187467,True,False,0,Optimization terminated successfully,6,-0.015287766260187467,0.1300000001395607,-0.03752813681578915,0.0,-1.3956069633280777e-10,0.12247186318421086,0.21271137626867276,0.21271137626867276,0.12526307694522898,0.0,0.1339250626776018,0.07878631359107097
2008-05,stage36_mu_lw,True,0.04126154468421527,0.04162829800990796,1.2905385563593188,-0.01054848475536374,0.11613066434037975,0.00034839199302113925,1.83613326715453e-05,0.0,0.3764716049744313,0.507397730685189,0.11613066434037972,0.005099144840810439,0.012558014342251383,0.01739711998045463,0.020559747262021345,0.005099144840810439,0.012558014342251383,0.01739711998045463,0.020559747262021345,0.0011142412406076557,0.5259223136179554,0.47296344514143696,1.5577300540152116e-17,-0.004478408627045503,0.00025663976425425176,0.02904274036432303,0.021162969034702505,-0.004917129818953709,0.00048156658055768103,0.028809960718254413,0.02113199206492204,0.01852395784019989,16.085093208133685,0.07692307692307693,2008-04-30,2007-05-15,2008-04-30,252,0.05031216738773624,1.0,1.0,0.015942612121468788,0.001408333344389302,0.00015380065913701474,0.0003667548257358188,0.014717889964401303,True,False,0,Optimization terminated successfully,9,-0.014717889964401303,0.13000000051027547,-0.05741662795101795,0.0,-5.102754607744231e-10,0.10258337204898205,0.2789079636022039,0.2789079636022039,0.0,0.0,0.2322613286807595,0.046646634921444385
2008-06,stage36_mu_lw,True,0.05521047474371632,0.05548761646816344,1.3617898027309872,0.0,0.07971339458257277,0.00023914018374771834,3.8001540699404105e-05,0.0,0.43450838921320306,0.43417534390998663,0.1313162668768103,0.0037337488934425737,0.01323778876508007,0.019625975120557502,0.02963612778212526,0.0037337488934425737,0.01323778876508007,0.019625975120557502,0.02963612778212526,0.001034652580564252,0.5147055728931267,0.47429877582623037,0.009960998700078714,-0.0053683463331081396,0.00020381360944849976,0.03297251965568087,0.037565036024187135,-0.006688052610006777,0.0010270416144692132,0.03163711850758766,0.03607573660834357,0.0637337475929635,18.38363040374435,0.07142857142857142,2008-05-31,2007-06-14,2008-05-30,252,0.04520319803811677,1.0,1.9850187265917603,0.018164750435629286,0.0014083333333656718,0.00012448536636806568,0.0002771432246718278,0.017058955177906558,True,False,0,Optimization terminated successfully,10,-0.017058955177906558,0.13000000000149256,-0.05430923328151693,0.0,-1.4925560787304448e-12,0.10569076671848307,0.16805622830832873,0.16805622830832873,0.08803269641069075,0.0,0.15942678916514555,0.008629439143183176
2008-07,stage36_mu_lw,True,-0.04290821603796698,-0.04273105244934197,1.3033578316771055,-0.04290821603796702,0.05061829858404958,0.00015185489575214874,2.530869287286715e-05,0.0,0.46056922037099746,0.44549682616515135,0.09393395346385133,0.0027036193543438754,0.01014859409462252,0.021889785674200482,0.027158549206902513,0.0027036193543438754,0.01014859409462252,0.021889785674200482,0.027158549206902513,0.0009656757418599685,0.5093550555120323,0.472313389417223,0.017365879328884753,-0.004480348412048213,0.0004201334447445183,0.04266969655467707,0.053053099900005556,-0.004976873482127532,0.0009992720496577547,0.04103389559520357,0.05022628817251558,0.060237451640807294,20.46433913634797,0.06666666666666667,2008-06-30,2007-07-13,2008-06-30,252,0.04324885334584284,1.0,1.953125,0.01697707001066061,0.0014083333333391223,0.0001009117079869251,0.00017716575037873494,0.01599482588562539,True,False,0,Optimization terminated successfully,20,-0.01599482588562539,0.13000000000026718,-0.04469258943773261,0.0,-2.671751708760439e-13,0.1153074105622674,0.1067820378491327,0.1067820378491327,0.09875163697788195,0.0,0.10123659716809916,0.005545440681033548
2008-08,stage36_mu_lw,True,-0.01210290733525684,-0.011877714876230447,1.2875834126156362,-0.054491809210595155,0.06954331909572502,0.00020862995728717506,1.6562501739217886e-05,2.941281542926666e-17,0.45027755539168596,0.5044956959114371,0.04522674869687703,-7.07525499653522e-05,0.005769064421253412,0.015776272228801593,0.014795253173567134,-7.07525499653522e-05,0.005769064421253412,0.015776272228801593,0.014795253173567134,0.0009053210079937204,0.504321467476844,0.4734961640216125,0.02127704749354988,-0.0015744471319399606,0.00012633669139202732,0.030946706495308642,0.041261961286779336,-0.0021346499847908207,0.0006983791377948571,0.028550853919499488,0.03631206230007107,0.09938741265842,14.064414375491928,0.0625,2008-07-31,2007-08-15,2008-07-31,252,0.039765831898707436,1.0,1.9241935483870969,0.011225882858644268,0.0014083333333333497,0.00015008710104408022,0.00022519395908796028,0.010146435131845554,True,False,0,Optimization terminated successfully,9,-0.010146435131845552,0.13000000000000075,-0.040610069720303045,0.0,-7.494005416219807e-16,0.11938993027969697,0.13908664819145355,0.13908664819145355,0.0,0.0,0.13908663819145003,1.0000003519694545e-08
2008-09,stage36_mu_lw,True,0.05484628033177669,0.055320617250820964,1.3582025734144991,-0.0026342019225684687,0.14366085293288566,0.000430982558798657,4.335436024561962e-05,1.8007920458626425e-18,0.5418216448761795,0.3564529862560697,0.10172536886775091,-0.0034678951014893507,0.005499743393312129,0.013925156880516732,0.0297861987457496,-0.0034678951014893507,0.005499743393312129,0.013925156880516732,0.0297861987457496,0.0008520668310529135,0.5012316287936965,0.47789084791073316,0.020025456464517533,-0.0019238635321026647,0.00026893558477880685,0.0351829702229143,0.04717037826046393,-0.0028335842828113465,0.0012334386527679932,0.030719957717615935,0.039660704360042966,0.18377501664451837,12.972214975589244,0.058823529411764705,2008-08-31,2007-09-13,2008-08-29,252,0.04251956651227154,1.0,1.9682779456193353,0.010973555820485242,0.0014083333378794988,0.00012021112636266903,0.0004743384190741991,0.009674839606108624,True,False,0,Optimization terminated successfully,6,-0.009674839606108624,0.13000000020982302,-0.042554745585393815,0.0,-2.0982302006977704e-10,0.11744525441460618,0.28732171586577304,0.28732171586577304,0.07326075787095693,0.0,0.2873217058657713,1.000000171558213e-08
2008-10,stage36_mu_lw,True,-0.050790167190016854,-0.050591967042815454,1.2892192376328655,-0.053290577556525776,0.06358053924033069,0.00019074161772099208,7.458529480406768e-06,0.0,0.5311266217954727,0.4397918372725526,0.029081540931974764,-0.002956208152220687,0.008910192304114427,0.023767811742896845,0.019167191185290974,-0.002956208152220687,0.008910192304114427,0.023767811742896845,0.019167191185290974,0.0008047297848833069,0.5025484907915144,0.47354882520884445,0.0230979542147578,-0.0023097019212309916,0.00021575374268969754,0.04560777631268899,0.04815276510570381,-0.002689152330313508,0.0011186082037433001,0.04249717142577695,0.042808944850228174,0.10258074324474727,14.496469239959366,0.05555555555555555,2008-09-30,2007-10-15,2008-09-30,252,0.08340146125345217,1.0,1.9957386363636362,0.015742741387395096,0.0014083333450986021,9.844454766348215e-05,0.00019820164729564423,0.014741928519886668,True,False,0,Optimization terminated successfully,6,-0.014741928519886668,0.13000000054301242,-0.03499817446901066,0.0,-5.430124128125158e-10,0.12500182553098935,0.12716108848066654,0.12716108848066654,0.04874018918880468,0.0,0.12716107848066138,1.0000005157273506e-08
2008-11,stage36_mu_lw,True,0.07149930526139592,0.07174201991773459,1.3813975174532418,0.0,0.06934704466819026,0.0002080411340045708,3.467352233409513e-05,0.06934571930345576,0.5669407054890953,0.3415721720183247,0.022141403189124297,-0.004508085232858791,0.0037998590602456883,0.011280892002041522,0.00031493103820688,-0.004508085232858791,0.0037998590602456883,0.011280892002041522,0.00031493103820688,0.0007623755856789224,0.5055747649545418,0.4712691292561775,0.02239373020360179,-0.011641029616754974,0.0003014799736290191,0.059022946584663005,0.05382017808065479,-0.0077342675365415755,0.0011739717254043186,0.045138712818958884,0.033204309434263314,0.24163937232938082,10.823697007747354,0.05263157894736842,2008-10-31,2007-11-15,2008-10-31,252,0.13517959951247158,1.0,1.9853333333333332,0.005701890161756119,0.001408333333334373,0.0001522256950571057,0.00024271644314520833,0.004602781356886619,True,False,0,Optimization terminated successfully,34,-0.004602781356886619,0.13000000000004797,-0.035653049887105465,0.0,-4.796163466380676e-14,0.12434695011289454,0.13869408964453642,0.020757650199304752,0.13869398597200866,0.1179363357727039,0.13869408933638053,3.081558896944614e-10
2008-12,stage36_mu_lw,True,0.03564952027405028,0.036044326601394325,1.430643676258214,0.0,0.12034975301327022,0.00036104925903981066,3.375706830423149e-05,0.0086504735230666,0.6510327231313342,0.3403168033455993,2.3918970090917713e-17,-0.006885150746375603,0.0038432077309604063,0.0219114435823848,-0.006139013541082552,-0.006885150746375603,0.0038432077309604063,0.0219114435823848,-0.006139013541082552,0.0007242568063949765,0.5104918663265521,0.46750983317363126,0.021274043693421698,-0.01442637697473466,0.0001464081315417247,0.06908477143964686,0.06157865132609634,-0.008759051126475934,0.001639910287667926,0.047543756011568836,0.02610463764192767,0.37974773387952787,11.75337438744256,0.05,2008-11-30,2007-12-13,2008-11-28,252,0.12911237991302818,1.0,1.9555837563451777,0.009899326617057346,0.0014083333333592455,7.336348462939753e-05,0.00039480632742518125,0.008726990138323145,True,False,0,Optimization terminated successfully,7,-0.008726990138323145,0.13000000000119594,-0.02503819237468302,0.0,-1.1959322421262186e-12,0.13496180762531698,0.24069950602654303,0.24069950602654303,0.11543226590345389,0.0,0.24069950602654044,2.581268532253489e-15
2009-01,stage36_mu_lw,True,0.03687222152613142,0.0369210120649468,1.4833946868141659,0.0,0.015194597525982718,4.558379257794816e-05,3.2067462374349794e-06,0.0,0.6711989099627083,0.32880109003729174,2.8777944382964854e-19,-0.00405925834220966,0.0047854458864344425,0.02964023010940772,-0.018555240690302156,-0.00405925834220966,0.0047854458864344425,0.02964023010940772,-0.018555240690302156,0.0006897683870428348,0.5183707730249929,0.4606784645942294,0.020260993993734957,-0.015340848734604859,1.381082530850172e-05,0.07867750056446825,0.06954230628320127,-0.00925682200724462,0.0016729578776627707,0.058198797092824106,0.03176755510137331,0.3189464693186168,12.785162270868977,0.047619047619047616,2008-12-31,2008-01-15,2008-12-31,252,0.12426928869957922,1.0,1.9555288461538463,0.012957726031589737,0.0014083333334221414,6.0805035826221125e-05,4.879203910607471e-05,0.01214396228994637,True,False,0,Optimization terminated successfully,6,-0.01214396228994637,0.13000000000409884,-0.023292297309314564,0.0,-4.0988323846136154e-12,0.13670770269068544,0.03295392288778906,0.03295392288778906,0.00800014391686639,0.0,0.030389195051965436,0.002564727835823625
2009-02,stage36_mu_lw,True,0.053767146952474414,0.05386381724979524,1.5631525869286227,0.0,0.027620084948808386,8.286025484642516e-05,1.3810042474404205e-05,0.02761957241890351,0.6512018369059629,0.3211785906751336,0.0,-0.009467372740711981,0.005265744557615873,0.030033394138080195,-0.02078476833011475,-0.009467372740711981,0.005265744557615873,0.030033394138080195,-0.02078476833011475,0.0006584152785408877,0.5250096991976884,0.45499184580247826,0.019340039721292456,-0.017091468120966007,8.271798255457996e-05,0.09044038342923091,0.08539383258341132,-0.010832103647049299,0.0019119486398310515,0.06484643530801883,0.03962693779844016,0.3319170582395216,13.831331731386605,0.045454545454545456,2009-01-31,2008-02-14,2009-01-30,252,0.11328129146985647,1.0,1.856651376146789,0.0128136609440276,0.0014083333487756092,6.968903679748702e-05,9.66727141294631e-05,0.011943132518712846,True,False,0,Optimization terminated successfully,5,-0.011943132518712846,0.13000000071272041,-0.02474470840709178,0.0,-7.127204104673268e-10,0.13525529159290822,0.055240179900429946,0.0013230388941904985,0.05524006616961062,0.053917027275420124,0.05524016989761677,1.0002813174980751e-08
2009-03,stage36_mu_lw,True,-0.036592918794328445,-0.036439094152381724,1.505952271251999,-0.03659291879432858,0.04417437194887943,0.0001325231158466383,2.1301526100079488e-05,0.022270382054443184,0.662509890329384,0.31521972761617284,0.0,-0.011713700978651377,0.005939274489003945,0.03218266476437234,-0.016869927512209146,-0.011713700978651377,0.005939274489003945,0.03218266476437234,-0.016869927512209146,0.0006297885272999797,0.5302222134782522,0.4506488295653856,0.01849916842906235,-0.019115733637518336,7.932529478135329e-05,0.09962189671635262,0.0827474751605223,-0.012570655156826562,0.0018766079745516542,0.07567728751830438,0.044505152023837466,0.287017313235088,14.96706413579076,0.043478260869565216,2009-02-28,2008-03-13,2009-02-27,252,0.12923612023058234,1.0,1.798901098901099,0.013818570315268093,0.001408333333350786,6.1850526729657e-05,0.0001538261424644742,0.01289872697939857,True,False,0,Optimization terminated successfully,6,-0.01289872697939857,0.13000000000080553,-0.023722593544893172,0.0,-8.055223155167823e-13,0.13627740645510683,0.08834875389779284,0.08834875389779284,0.07910819579835142,0.0,0.08834874389775886,1.0000033981438783e-08
2009-04,stage36_mu_lw,True,-0.023900019546926533,-0.02389291517134872,1.4699599825323377,-0.05961836686679156,0.0020298219359549743,6.089465807864923e-06,1.0149097699470345e-06,0.024939979208815872,0.6927241703514095,0.28233585043977466,6.735294834297592e-18,-0.012820923411390147,0.004874040667960138,0.02797052469648593,-0.016868282919986335,-0.012820923411390147,0.004874040667960138,0.02797052469648593,-0.016868282919986335,0.0006035473386624806,0.5352831223329675,0.44638496058385196,0.017728369744518083,-0.016732196562780716,4.502457598404763e-05,0.08222439138436706,0.06591176631741336,-0.011796665127957292,0.001613457869839986,0.0620604370793097,0.032995736568912616,0.3062415193702286,12.101168740348351,0.041666666666666664,2009-03-31,2008-04-14,2009-03-31,252,0.13706232692287332,1.0,1.8647798742138364,0.010953694092082902,0.0011652856379286707,7.385610799998456e-05,7.107372850171532e-06,0.01029008779226841,True,False,0,Optimization terminated successfully,8,-0.01029008779226841,0.11825154398630086,-0.0251171074160631,0.0,0.011748456013699143,0.1348828925839369,0.004059662285751768,0.004059662285751768,0.0,0.0,0.004059643871909949,1.8413841819386878e-08
2009-05,stage36_mu_lw,True,0.026409415023371696,0.026510724556287675,1.5087807657787826,-0.03478343803702055,0.028945583365894995,8.683675009768498e-05,1.4472782818293198e-05,0.00011988746145964982,0.7185901388824324,0.28128997365610797,2.4953392102764675e-19,-0.00922967361846371,0.0055467244809503085,0.01673955741473412,-0.014198333979035973,-0.00922967361846371,0.0055467244809503085,0.01673955741473412,-0.014198333979035973,0.0005794054451159826,0.5412904048135176,0.44111095478662904,0.017019234954737363,-0.01623762019117674,0.00019158225533806496,0.07499780775168981,0.05321159882749815,-0.010496337831006102,0.0016816758474504125,0.05659385002345213,0.028846516889702932,0.2671888095952939,10.60329019231638,0.04,2009-04-30,2008-05-14,2009-04-30,252,0.1380742224741716,1.0,1.6937751004016064,0.008693384657173918,0.0012671423206027247,8.784910810903741e-05,0.00010131250661820136,0.007870651882145318,True,False,0,Optimization terminated successfully,12,-0.007870651882145318,0.12331142626388154,-0.03483704087778433,0.0,0.006688573736118461,0.12516295912221567,0.05789117856212267,0.05789117856212267,0.0,0.0,0.05789116673178999,1.1830332678763877e-08
2009-06,stage36_mu_lw,True,-0.010122443511400242,-0.010121903478225615,1.4935082177060997,-0.0445537881617587,0.00017099827836021515,5.129948350806455e-07,2.7038339547256125e-08,0.0,0.6989876551711973,0.30101234482880274,4.913995469046819e-18,-0.007496514958824547,0.0076052506771043145,0.019439110318457277,-0.0005798888268263067,-0.007496514958824547,0.0076052506771043145,0.019439110318457277,-0.0005798888268263067,0.0005571206203038294,0.5469221808795074,0.4361560495052491,0.016364648994939772,-0.017759736987096552,0.0001446476928359296,0.0769548555175837,0.04842078293890675,-0.008129408723997703,0.0036742238048724893,0.04714515198017742,0.018564061428999228,0.46171208219650967,11.292657155785045,0.038461538461538464,2009-05-31,2008-06-12,2009-05-29,252,0.14587760988018691,1.0,1.5048262548262548,0.011167388516122905,0.0014083333333334217,0.00010242560930779826,5.415624657160859e-07,0.01036025467768268,True,False,0,Optimization terminated successfully,7,-0.01036025467768268,0.13000000000000408,-0.04214107630715147,0.0,-4.08006961549745e-15,0.11785892369284853,0.12850355870289742,0.12850355870289742,4.186017920390616e-05,0.0,0.0003419965567204303,0.128161562146177
2009-07,stage36_mu_lw,True,-0.005749271890961522,-0.005749271772920496,1.484921632891122,-0.05004690821080604,3.372600732283433e-08,1.0117802196850299e-10,1.6863003662728485e-11,0.0,0.7061351200839078,0.2938648799160922,0.0,-0.004157973995079188,0.007913279476905241,0.012825283543100034,0.006669829332722363,-0.004157973995079188,0.007913279476905241,0.012825283543100034,0.006669829332722363,0.0005364865232555393,0.5489813416227235,0.4347236209700049,0.01575855088401608,-0.018267150892692856,0.00015438493006743944,0.07181511436981174,0.04438567783188527,-0.005142234964944434,0.004807326013664233,0.03435784507559794,0.015559623148897611,0.5893469506747628,10.733726945155803,0.037037037037037035,2009-06-30,2008-07-14,2009-06-30,252,0.14541989897818736,1.0018382352941178,1.5212962962962964,0.009356744961964931,0.0013265244254597368,9.616794811083418e-05,6.5019899605410365e-09,0.008597308299134269,True,False,0,Optimization terminated successfully,2,-0.008597308299134269,0.12616771815926942,-0.04683411532457696,0.0,0.003832281840730589,0.11316588467542305,6.005348761606393e-07,6.005348761606393e-07,0.0,0.0,6.745201464566866e-08,5.330828615149706e-07
2009-08,stage36_mu_lw,True,0.006127720642212649,0.006127720849273632,1.4940208178330567,-0.04422586104111581,5.9160280785829845e-08,1.7748084235748955e-10,2.9580140392670986e-11,9.757622158660079e-19,0.7100419950600569,0.289958004939943,0.0,8.394295252991599e-06,0.007928663704427234,0.011534059062383218,0.007022511569520685,8.394295252991599e-06,0.007928663704427234,0.011534059062383218,0.007022511569520685,0.0005173262902821272,0.5511849168121757,0.43310201140224097,0.015195745495301217,-0.018579538374227707,0.00016434106133886934,0.07164431189126604,0.043650760352743456,-0.0013765667209695472,0.005748945279554125,0.02667130761099909,0.012070045289416693,0.7107192352730695,10.424980059835876,0.03571428571428571,2009-07-31,2008-08-14,2009-07-31,252,0.14688160869647338,1.0561224489795917,1.5791814946619218,0.008974076949439882,0.0013338788085373579,9.13182743404013e-05,6.506119543109855e-09,0.008215812764711259,True,False,0,Optimization terminated successfully,3,-0.008215812764711259,0.12651697792173308,-0.050052863451601676,0.0,0.003483022078266923,0.10994713654839833,1.3999999999999998e-07,6.008173625283369e-08,0.0,0.0,1.1832056157165969e-07,2.1679438428340292e-08
2009-09,stage36_mu_lw,True,-0.0008457849536784243,-0.0008457843049158101,1.4927571975048513,-0.045034240426962135,1.853607469459731e-07,5.560822408379193e-10,9.268037345910856e-11,9.85231438196393e-19,0.7060099870386826,0.29399001296131744,1.3163802467378086e-22,7.255623803632068e-05,0.006987471615823029,0.011604652781364778,0.0067990672585324635,7.255623803632068e-05,0.006987471615823029,0.011604652781364778,0.0067990672585324635,0.0004994874526861919,0.5533911511593664,0.431437607116622,0.014671754271325313,-0.018178009274312706,0.00016704158580629208,0.07095662414272984,0.0394400697805769,-0.002338079300911823,0.004719174301789031,0.0296950906687043,0.012374773542603835,0.6563893511731922,10.60710327524512,0.034482758620689655,2009-08-31,2008-09-12,2009-08-31,252,0.1730499214703132,1.1,1.650943396226415,0.008344876766525398,0.001342203655271713,9.238623061264094e-05,6.559619773193411e-09,0.007581382148657128,True,False,0,Optimization terminated successfully,1,-0.007581382148657128,0.12691116524270257,-0.05030178812738184,0.0,0.0030888347572974317,0.10969821187261816,5.882766074272273e-07,5.882766074272273e-07,0.0,0.0,3.707214938919462e-07,2.175551135352811e-07
